h2s,tz=0,v=1.5
time,h2s,so2
1684925880,NaN,2.000e-01
1684925940,NaN,2.000e-01
1684926180,7.870e-01,NaN
1684926240,7.860e-01,NaN
1684926300,8.150e-01,NaN
1684926360,8.150e-01,NaN
1684926420,7.660e-01,NaN
1684926480,7.180e-01,NaN
1684926540,6.960e-01,NaN
1684926600,6.710e-01,NaN
1684926780,NaN,2.000e-01
1684926840,NaN,2.000e-01
1684926900,NaN,2.000e-01
1684926960,NaN,2.000e-01
1684927020,NaN,2.000e-01
1684927080,NaN,2.000e-01
1684927140,NaN,2.000e-01
1684927200,NaN,2.000e-01
1684927380,6.740e-01,NaN
1684927440,7.950e-01,NaN
1684927500,9.540e-01,NaN
1684927560,1.214e+00,NaN
1684927620,1.545e+00,NaN
1684927680,1.868e+00,NaN
1684927740,2.177e+00,NaN
1684927800,2.435e+00,NaN
1684927980,NaN,2.000e-01
1684928040,NaN,2.000e-01
1684928100,NaN,2.000e-01
1684928160,NaN,2.000e-01
1684928220,NaN,2.000e-01
1684928280,NaN,2.000e-01
1684928340,NaN,2.000e-01
1684928400,NaN,2.000e-01
1684928580,2.443e+00,NaN
1684928640,2.317e+00,NaN
1684928700,2.131e+00,NaN
1684928760,1.916e+00,NaN
1684928820,1.767e+00,NaN
1684928880,1.452e+00,NaN
1684928940,1.371e+00,NaN
1684929000,1.304e+00,NaN
1684929180,NaN,2.000e-01
1684929240,NaN,2.000e-01
1684929300,NaN,2.000e-01
1684929360,NaN,2.000e-01
1684929420,NaN,2.000e-01
1684929480,NaN,2.000e-01
1684929540,NaN,2.000e-01
1684929600,NaN,2.000e-01
1684929780,1.286e+00,NaN
1684929840,1.234e+00,NaN
1684929900,1.226e+00,NaN
1684929960,1.223e+00,NaN
1684930020,1.224e+00,NaN
1684930080,1.240e+00,NaN
1684930140,1.231e+00,NaN
1684930200,1.204e+00,NaN
1684930380,NaN,2.000e-01
1684930440,NaN,2.000e-01
1684930500,NaN,2.000e-01
1684930560,NaN,2.000e-01
1684930620,NaN,2.000e-01
1684930680,NaN,2.000e-01
1684930740,NaN,2.000e-01
1684930800,NaN,2.000e-01
1684930980,1.207e+00,NaN
1684931040,1.221e+00,NaN
1684931100,1.217e+00,NaN
1684931160,1.257e+00,NaN
1684931220,1.304e+00,NaN
1684931280,1.336e+00,NaN
1684931340,1.362e+00,NaN
1684931400,1.373e+00,NaN
1684931580,NaN,2.000e-01
1684931640,NaN,2.000e-01
1684931700,NaN,2.000e-01
1684931760,NaN,2.000e-01
1684931820,NaN,2.000e-01
1684931880,NaN,2.000e-01
1684931940,NaN,2.000e-01
1684932000,NaN,2.000e-01
1684932180,1.396e+00,NaN
1684932240,1.587e+00,NaN
1684932300,1.829e+00,NaN
1684932360,2.060e+00,NaN
1684932420,2.193e+00,NaN
1684932480,2.471e+00,NaN
1684932540,2.565e+00,NaN
1684932600,2.537e+00,NaN
1684932840,NaN,2.000e-01
1684932900,NaN,2.000e-01
1684932960,NaN,2.000e-01
1684933020,NaN,2.000e-01
1684933080,NaN,2.000e-01
1684933140,NaN,2.000e-01
1684933200,NaN,2.000e-01
1684933380,2.507e+00,NaN
1684933440,2.287e+00,NaN
1684933500,2.016e+00,NaN
1684933560,1.757e+00,NaN
1684933620,1.546e+00,NaN
1684933680,1.373e+00,NaN
1684933740,1.323e+00,NaN
1684933800,1.275e+00,NaN
1684933980,NaN,2.000e-01
1684934040,NaN,2.000e-01
1684934100,NaN,2.000e-01
1684934160,NaN,2.000e-01
1684934220,NaN,2.000e-01
1684934280,NaN,2.000e-01
1684934340,NaN,2.000e-01
1684934400,NaN,2.000e-01
1684934580,1.249e+00,NaN
1684934640,1.202e+00,NaN
1684934700,1.135e+00,NaN
1684934760,1.102e+00,NaN
1684934820,1.069e+00,NaN
1684934880,1.054e+00,NaN
1684934940,1.034e+00,NaN
1684935000,1.057e+00,NaN
1684935180,NaN,2.000e-01
1684935240,NaN,2.000e-01
1684935300,NaN,2.000e-01
1684935360,NaN,2.000e-01
1684935420,NaN,2.000e-01
1684935480,NaN,2.000e-01
1684935540,NaN,2.000e-01
1684935600,NaN,2.000e-01
1684935780,1.064e+00,NaN
1684935840,1.080e+00,NaN
1684935900,1.057e+00,NaN
1684935960,1.053e+00,NaN
1684936020,1.083e+00,NaN
1684936080,1.098e+00,NaN
1684936140,1.079e+00,NaN
1684936200,1.082e+00,NaN
1684936380,NaN,2.000e-01
1684936440,NaN,2.000e-01
1684936500,NaN,2.000e-01
1684936560,NaN,2.000e-01
1684936620,NaN,2.000e-01
1684936680,NaN,2.000e-01
1684936740,NaN,2.000e-01
1684936800,NaN,2.000e-01
1684936980,1.088e+00,NaN
1684937040,1.119e+00,NaN
1684937100,1.098e+00,NaN
1684937160,1.120e+00,NaN
1684937220,1.189e+00,NaN
1684937280,1.211e+00,NaN
1684937340,1.172e+00,NaN
1684937400,1.162e+00,NaN
1684937580,NaN,2.000e-01
1684937640,NaN,2.000e-01
1684937700,NaN,2.000e-01
1684937760,NaN,2.000e-01
1684937820,NaN,2.000e-01
1684937880,NaN,2.000e-01
1684937940,NaN,2.000e-01
1684938180,1.152e+00,NaN
1684938240,1.083e+00,NaN
1684938300,9.930e-01,NaN
1684938360,9.450e-01,NaN
1684938420,9.120e-01,NaN
1684938480,8.930e-01,NaN
1684938540,8.810e-01,NaN
1684938600,8.950e-01,NaN
1684938900,NaN,2.000e-01
1684938960,NaN,2.000e-01
1684939020,NaN,2.000e-01
1684939080,NaN,2.000e-01
1684939140,NaN,2.000e-01
1684939380,8.960e-01,NaN
1684939440,8.770e-01,NaN
1684939500,8.600e-01,NaN
1684939560,8.430e-01,NaN
1684939620,8.140e-01,NaN
1684939680,7.960e-01,NaN
1684939740,7.920e-01,NaN
1684939980,NaN,2.000e-01
1684940040,NaN,2.000e-01
1684940100,NaN,2.000e-01
1684940160,NaN,2.000e-01
1684940220,NaN,2.000e-01
1684940280,NaN,2.000e-01
1684940340,NaN,2.000e-01
1684940400,NaN,2.000e-01
1684940580,7.560e-01,NaN
1684940640,7.480e-01,NaN
1684940700,7.400e-01,NaN
1684940760,7.030e-01,NaN
1684940820,6.850e-01,NaN
1684940880,6.700e-01,NaN
1684940940,6.610e-01,NaN
1684941000,6.480e-01,NaN
1684941180,NaN,2.000e-01
1684941240,NaN,2.000e-01
1684941300,NaN,2.000e-01
1684941360,NaN,2.000e-01
1684941420,NaN,2.000e-01
1684941480,NaN,2.000e-01
1684941540,NaN,2.000e-01
1684941600,NaN,2.000e-01
1684941780,6.480e-01,NaN
1684941840,6.540e-01,NaN
1684941900,6.610e-01,NaN
1684941960,6.590e-01,NaN
1684942020,6.230e-01,NaN
1684942080,6.090e-01,NaN
1684942140,5.700e-01,NaN
1684942200,5.520e-01,NaN
1684942440,NaN,2.000e-01
1684942500,NaN,2.000e-01
1684942560,NaN,2.000e-01
1684942620,NaN,2.000e-01
1684942680,NaN,2.000e-01
1684942740,NaN,2.000e-01
1684942800,NaN,2.000e-01
1684942980,5.410e-01,NaN
1684943040,5.530e-01,NaN
1684943100,5.360e-01,NaN
1684943160,5.120e-01,NaN
1684943220,4.970e-01,NaN
1684943280,5.020e-01,NaN
1684943340,4.770e-01,NaN
1684943400,4.530e-01,NaN
1684943580,NaN,2.000e-01
1684943640,NaN,2.000e-01
1684943700,NaN,2.000e-01
1684943760,NaN,2.000e-01
1684943820,NaN,2.000e-01
1684943880,NaN,2.000e-01
1684943940,NaN,2.000e-01
1684944000,NaN,2.000e-01
1684944180,4.520e-01,NaN
1684944240,4.270e-01,NaN
1684944300,4.140e-01,NaN
1684944360,2.000e-01,NaN
1684944420,2.000e-01,NaN
1684944480,2.000e-01,NaN
1684944540,4.060e-01,NaN
1684944600,2.000e-01,NaN
1684944780,NaN,2.000e-01
1684944840,NaN,2.000e-01
1684944900,NaN,2.000e-01
1684944960,NaN,2.000e-01
1684945020,NaN,2.000e-01
1684945080,NaN,2.000e-01
1684945140,NaN,2.000e-01
1684945200,NaN,2.000e-01
1684945380,2.000e-01,NaN
1684945440,2.000e-01,NaN
1684945500,2.000e-01,NaN
1684945560,2.000e-01,NaN
1684945620,2.000e-01,NaN
1684945680,2.000e-01,NaN
1684945740,2.000e-01,NaN
1684945800,2.000e-01,NaN
1684945980,NaN,2.000e-01
1684946040,NaN,2.000e-01
1684946100,NaN,2.000e-01
1684946160,NaN,2.000e-01
1684946220,NaN,2.000e-01
1684946280,NaN,2.000e-01
1684946340,NaN,2.000e-01
1684946400,NaN,2.000e-01
1684946580,2.000e-01,NaN
1684946640,2.000e-01,NaN
1684946700,2.000e-01,NaN
1684946760,2.000e-01,NaN
1684946820,2.000e-01,NaN
1684946880,2.000e-01,NaN
1684946940,2.000e-01,NaN
1684947000,2.000e-01,NaN
1684947180,NaN,2.000e-01
1684947240,NaN,2.000e-01
1684947300,NaN,2.000e-01
1684947360,NaN,2.000e-01
1684947420,NaN,2.000e-01
1684947480,NaN,2.000e-01
1684947540,NaN,2.000e-01
1684947600,NaN,2.000e-01
1684947840,2.000e-01,NaN
1684947900,2.000e-01,NaN
1684947960,2.000e-01,NaN
1684948020,2.000e-01,NaN
1684948080,2.000e-01,NaN
1684948140,2.000e-01,NaN
1684948200,2.000e-01,NaN
1684948380,NaN,2.000e-01
1684948440,NaN,2.000e-01
1684948500,NaN,2.000e-01
1684948560,NaN,2.000e-01
1684948620,NaN,2.000e-01
1684948680,NaN,2.000e-01
1684948740,NaN,2.000e-01
1684948800,NaN,2.000e-01
1684948980,2.000e-01,NaN
1684949040,2.000e-01,NaN
1684949100,2.000e-01,NaN
1684949160,2.000e-01,NaN
1684949220,2.000e-01,NaN
1684949280,2.000e-01,NaN
1684949340,2.000e-01,NaN
1684949400,2.000e-01,NaN
1684949580,NaN,2.000e-01
1684949640,NaN,2.000e-01
1684949700,NaN,2.000e-01
1684949760,NaN,2.000e-01
1684949820,NaN,2.000e-01
1684949880,NaN,2.000e-01
1684949940,NaN,2.000e-01
1684950000,NaN,2.000e-01
1684950180,2.000e-01,NaN
1684950240,2.000e-01,NaN
1684950300,2.000e-01,NaN
1684950360,2.000e-01,NaN
1684950420,2.000e-01,NaN
1684950480,2.000e-01,NaN
1684950540,2.000e-01,NaN
1684950780,NaN,2.000e-01
1684950840,NaN,2.000e-01
1684950900,NaN,2.000e-01
1684950960,NaN,2.000e-01
1684951020,NaN,2.000e-01
1684951080,NaN,2.000e-01
1684951140,NaN,2.000e-01
1684951200,NaN,2.000e-01
1684951380,2.000e-01,NaN
1684951440,2.000e-01,NaN
1684951500,2.000e-01,NaN
1684951560,2.000e-01,NaN
1684951620,2.000e-01,NaN
1684951680,2.000e-01,NaN
1684951740,2.000e-01,NaN
1684951800,2.000e-01,NaN
1684951980,NaN,2.000e-01
1684952040,NaN,2.000e-01
1684952100,NaN,2.000e-01
1684952160,NaN,2.000e-01
1684952220,NaN,2.000e-01
1684952280,NaN,2.000e-01
1684952340,NaN,2.000e-01
1684952400,NaN,2.000e-01
1684952580,2.000e-01,NaN
1684952640,2.000e-01,NaN
1684952700,2.000e-01,NaN
1684952760,2.000e-01,NaN
1684952820,2.000e-01,NaN
1684952880,2.000e-01,NaN
1684952940,2.000e-01,NaN
1684953000,2.000e-01,NaN
1684953180,NaN,2.000e-01
1684953240,NaN,2.000e-01
1684953300,NaN,2.000e-01
1684953360,NaN,2.000e-01
1684953420,NaN,2.000e-01
1684953480,NaN,2.000e-01
1684953540,NaN,2.000e-01
1684953600,NaN,2.000e-01
1684953780,2.000e-01,NaN
1684953840,2.000e-01,NaN
1684953900,2.000e-01,NaN
1684953960,2.000e-01,NaN
1684954020,2.000e-01,NaN
1684954080,2.000e-01,NaN
1684954140,2.000e-01,NaN
1684954200,2.000e-01,NaN
1684954380,NaN,2.000e-01
1684954440,NaN,2.000e-01
1684954500,NaN,2.000e-01
1684954560,NaN,2.000e-01
1684954620,NaN,2.000e-01
1684954680,NaN,2.000e-01
1684954740,NaN,2.000e-01
1684954800,NaN,2.000e-01
1684955040,2.000e-01,NaN
1684955100,2.000e-01,NaN
1684955160,2.000e-01,NaN
1684955220,2.000e-01,NaN
1684955280,2.000e-01,NaN
1684955340,2.000e-01,NaN
1684955400,2.000e-01,NaN
1684955580,NaN,2.000e-01
1684955640,NaN,2.000e-01
1684955700,NaN,2.000e-01
1684955760,NaN,2.000e-01
1684955820,NaN,2.000e-01
1684955880,NaN,2.000e-01
1684955940,NaN,2.000e-01
1684956000,NaN,2.000e-01
1684956180,2.000e-01,NaN
1684956240,2.000e-01,NaN
1684956300,2.000e-01,NaN
1684956360,2.000e-01,NaN
1684956420,2.000e-01,NaN
1684956480,2.000e-01,NaN
1684956540,2.000e-01,NaN
1684956600,2.000e-01,NaN
1684956780,NaN,2.000e-01
1684956840,NaN,2.000e-01
1684956900,NaN,2.000e-01
1684956960,NaN,2.000e-01
1684957020,NaN,2.000e-01
1684957080,NaN,2.000e-01
1684957140,NaN,2.000e-01
1684957380,2.000e-01,NaN
1684957440,2.000e-01,NaN
1684957500,2.000e-01,NaN
1684957560,2.000e-01,NaN
1684957620,2.000e-01,NaN
1684957680,2.000e-01,NaN
1684957740,2.000e-01,NaN
1684957800,2.000e-01,NaN
1684957980,NaN,2.000e-01
1684958040,NaN,2.000e-01
1684958100,NaN,2.000e-01
1684958160,NaN,2.000e-01
1684958220,NaN,2.000e-01
1684958280,NaN,2.000e-01
1684958340,NaN,2.000e-01
1684958400,NaN,2.000e-01
1684958580,2.000e-01,NaN
1684958640,2.000e-01,NaN
1684958700,2.000e-01,NaN
1684958760,2.000e-01,NaN
1684958820,2.000e-01,NaN
1684958880,2.000e-01,NaN
1684958940,2.000e-01,NaN
1684959000,2.000e-01,NaN
1684959180,NaN,2.000e-01
1684959240,NaN,2.000e-01
1684959300,NaN,2.000e-01
1684959360,NaN,2.000e-01
1684959420,NaN,2.000e-01
1684959480,NaN,2.000e-01
1684959540,NaN,2.000e-01
1684959600,NaN,2.000e-01
1684959780,2.000e-01,NaN
1684959840,2.000e-01,NaN
1684959900,2.000e-01,NaN
1684959960,2.000e-01,NaN
1684960020,2.000e-01,NaN
1684960080,2.000e-01,NaN
1684960140,2.000e-01,NaN
1684960200,2.000e-01,NaN
1684960380,NaN,2.000e-01
1684960440,NaN,5.120e-01
1684960500,NaN,8.460e-01
1684960560,NaN,1.181e+00
1684960620,NaN,1.542e+00
1684960680,NaN,1.812e+00
1684960740,NaN,1.816e+00
1684960800,NaN,1.802e+00
1684960980,2.000e-01,NaN
1684961040,2.000e-01,NaN
1684961100,2.000e-01,NaN
1684961160,2.000e-01,NaN
1684961220,2.000e-01,NaN
1684961280,2.000e-01,NaN
1684961340,2.000e-01,NaN
1684961400,2.000e-01,NaN
1684961580,NaN,1.792e+00
1684961640,NaN,1.635e+00
1684961700,NaN,1.360e+00
1684961760,NaN,1.100e+00
1684961820,NaN,8.650e-01
1684961880,NaN,6.490e-01
1684961940,NaN,5.630e-01
1684962000,NaN,5.050e-01
1684962180,2.000e-01,NaN
1684962240,2.000e-01,NaN
1684962300,2.000e-01,NaN
1684962360,2.000e-01,NaN
1684962420,2.000e-01,NaN
1684962480,2.000e-01,NaN
1684962540,2.000e-01,NaN
1684962600,2.000e-01,NaN
1684962780,NaN,4.990e-01
1684962840,NaN,4.670e-01
1684962900,NaN,4.060e-01
1684962960,NaN,4.030e-01
1684963020,NaN,4.020e-01
1684963080,NaN,2.000e-01
1684963140,NaN,2.000e-01
1684963200,NaN,2.000e-01
1684963380,2.000e-01,NaN
1684963440,2.000e-01,NaN
1684963500,2.000e-01,NaN
1684963560,2.000e-01,NaN
1684963620,2.000e-01,NaN
1684963680,2.000e-01,NaN
1684963740,2.000e-01,NaN
1684963800,2.000e-01,NaN
1684964040,NaN,2.000e-01
1684964100,NaN,2.000e-01
1684964160,NaN,2.000e-01
1684964220,NaN,2.000e-01
1684964280,NaN,2.000e-01
1684964340,NaN,2.000e-01
1684964400,NaN,2.000e-01
1684964580,2.000e-01,NaN
1684964640,2.000e-01,NaN
1684964700,2.000e-01,NaN
1684964760,2.000e-01,NaN
1684964820,2.000e-01,NaN
1684964880,2.000e-01,NaN
1684964940,2.000e-01,NaN
1684965000,2.000e-01,NaN
1684965180,NaN,2.000e-01
1684965240,NaN,2.000e-01
1684965300,NaN,2.000e-01
1684965360,NaN,2.000e-01
1684965420,NaN,2.000e-01
1684965480,NaN,2.000e-01
1684965540,NaN,2.000e-01
1684965600,NaN,2.000e-01
1684965840,2.000e-01,NaN
1684965900,2.000e-01,NaN
1684965960,2.000e-01,NaN
1684966020,2.000e-01,NaN
1684966080,2.000e-01,NaN
1684966140,2.000e-01,NaN
1684966200,2.000e-01,NaN
1684966380,NaN,2.000e-01
1684966440,NaN,2.000e-01
1684966500,NaN,2.000e-01
1684966560,NaN,2.000e-01
1684966620,NaN,2.000e-01
1684966680,NaN,2.000e-01
1684966740,NaN,2.000e-01
1684966800,NaN,2.000e-01
1684967040,2.000e-01,NaN
1684967100,2.000e-01,NaN
1684967160,2.000e-01,NaN
1684967220,2.000e-01,NaN
1684967280,2.000e-01,NaN
1684967340,2.000e-01,NaN
1684967400,2.000e-01,NaN
1684967640,NaN,2.000e-01
1684967700,NaN,2.000e-01
1684967760,NaN,2.000e-01
1684967820,NaN,2.000e-01
1684967880,NaN,2.000e-01
1684967940,NaN,2.000e-01
1684968000,NaN,2.000e-01
1684968180,2.000e-01,NaN
1684968240,2.000e-01,NaN
1684968300,2.000e-01,NaN
1684968360,2.000e-01,NaN
1684968420,2.000e-01,NaN
1684968480,2.000e-01,NaN
1684968540,2.000e-01,NaN
1684968600,2.000e-01,NaN
1684968900,NaN,2.000e-01
1684968960,NaN,2.000e-01
1684969020,NaN,2.000e-01
1684969080,NaN,2.000e-01
1684969140,NaN,2.000e-01
1684969200,NaN,2.000e-01
1684969380,2.000e-01,NaN
1684969440,2.000e-01,NaN
1684969500,2.000e-01,NaN
1684969560,2.000e-01,NaN
1684969620,2.000e-01,NaN
1684969680,2.000e-01,NaN
1684969740,2.000e-01,NaN
1684969800,2.000e-01,NaN
1684969980,NaN,2.000e-01
1684970040,NaN,2.000e-01
1684970100,NaN,4.140e-01
1684970160,NaN,4.280e-01
1684970220,NaN,4.380e-01
1684970280,NaN,4.500e-01
1684970340,NaN,4.420e-01
1684970400,NaN,4.010e-01
1684970580,2.000e-01,NaN
1684970640,2.000e-01,NaN
1684970700,2.000e-01,NaN
1684970760,2.000e-01,NaN
1684970820,2.000e-01,NaN
1684970880,2.000e-01,NaN
1684970940,2.000e-01,NaN
1684971000,2.000e-01,NaN
1684971180,NaN,2.000e-01
1684971240,NaN,2.000e-01
1684971300,NaN,2.000e-01
1684971360,NaN,2.000e-01
1684971420,NaN,4.000e-01
1684971480,NaN,4.210e-01
1684971540,NaN,4.240e-01
1684971600,NaN,4.350e-01
1684971780,2.000e-01,NaN
1684971840,2.000e-01,NaN
1684971900,2.000e-01,NaN
1684971960,2.000e-01,NaN
1684972020,2.000e-01,NaN
1684972080,2.000e-01,NaN
1684972140,2.000e-01,NaN
1684972200,2.000e-01,NaN
1684972380,NaN,4.250e-01
1684972440,NaN,4.230e-01
1684972500,NaN,4.100e-01
1684972560,NaN,4.080e-01
1684972620,NaN,4.140e-01
1684972680,NaN,4.140e-01
1684972740,NaN,4.440e-01
1684972800,NaN,4.440e-01
1684972980,2.000e-01,NaN
1684973040,2.000e-01,NaN
1684973100,2.000e-01,NaN
1684973160,2.000e-01,NaN
1684973220,2.000e-01,NaN
1684973280,2.000e-01,NaN
1684973340,2.000e-01,NaN
1684973400,2.000e-01,NaN
1684973580,NaN,4.420e-01
1684973640,NaN,4.310e-01
1684973700,NaN,4.130e-01
1684973760,NaN,4.140e-01
1684973820,NaN,4.000e-01
1684973880,NaN,2.000e-01
1684973940,NaN,2.000e-01
1684974000,NaN,2.000e-01
1684974180,2.000e-01,NaN
1684974240,2.000e-01,NaN
1684974300,2.000e-01,NaN
1684974360,2.000e-01,NaN
1684974420,2.000e-01,NaN
1684974480,2.000e-01,NaN
1684974540,2.000e-01,NaN
1684974600,2.000e-01,NaN
1684974780,NaN,2.000e-01
1684974840,NaN,2.000e-01
1684974900,NaN,2.000e-01
1684974960,NaN,2.000e-01
1684975020,NaN,2.000e-01
1684975080,NaN,4.040e-01
1684975140,NaN,4.080e-01
1684975200,NaN,4.110e-01
1684975380,2.000e-01,NaN
1684975440,2.000e-01,NaN
1684975500,2.000e-01,NaN
1684975560,2.000e-01,NaN
1684975620,2.000e-01,NaN
1684975680,2.000e-01,NaN
1684975740,2.000e-01,NaN
1684975800,2.000e-01,NaN
1684975980,NaN,4.100e-01
1684976040,NaN,4.290e-01
1684976100,NaN,4.200e-01
1684976160,NaN,2.000e-01
1684976220,NaN,2.000e-01
1684976280,NaN,2.000e-01
1684976340,NaN,2.000e-01
1684976400,NaN,2.000e-01
1684976580,2.000e-01,NaN
1684976640,2.000e-01,NaN
1684976700,2.000e-01,NaN
1684976760,2.000e-01,NaN
1684976820,2.000e-01,NaN
1684976880,2.000e-01,NaN
1684976940,2.000e-01,NaN
1684977180,NaN,2.000e-01
1684977240,NaN,2.000e-01
1684977300,NaN,2.000e-01
1684977360,NaN,2.000e-01
1684977420,NaN,2.000e-01
1684977480,NaN,2.000e-01
1684977540,NaN,2.000e-01
1684977600,NaN,2.000e-01
1684977780,2.000e-01,NaN
1684977840,2.000e-01,NaN
1684977900,2.000e-01,NaN
1684977960,2.000e-01,NaN
1684978020,2.000e-01,NaN
1684978080,2.000e-01,NaN
1684978140,2.000e-01,NaN
1684978200,2.000e-01,NaN
1684978380,NaN,2.000e-01
1684978440,NaN,2.000e-01
1684978500,NaN,2.000e-01
1684978560,NaN,2.000e-01
1684978620,NaN,2.000e-01
1684978680,NaN,2.000e-01
1684978740,NaN,2.000e-01
1684978800,NaN,2.000e-01
1684979040,2.000e-01,NaN
1684979100,2.000e-01,NaN
1684979160,2.000e-01,NaN
1684979220,2.000e-01,NaN
1684979280,2.000e-01,NaN
1684979340,2.000e-01,NaN
1684979400,2.000e-01,NaN
1684979640,NaN,2.000e-01
1684979700,NaN,2.000e-01
1684979760,NaN,2.000e-01
1684979820,NaN,2.000e-01
1684979880,NaN,2.000e-01
1684979940,NaN,2.000e-01
1684980000,NaN,2.000e-01
1684980180,2.000e-01,NaN
1684980240,2.000e-01,NaN
1684980300,2.000e-01,NaN
1684980360,2.000e-01,NaN
1684980420,2.000e-01,NaN
1684980480,2.000e-01,NaN
1684980540,2.000e-01,NaN
1684980600,2.000e-01,NaN
1684980840,NaN,2.000e-01
1684980900,NaN,2.000e-01
1684980960,NaN,2.000e-01
1684981020,NaN,2.000e-01
1684981080,NaN,2.000e-01
1684981140,NaN,2.000e-01
1684981200,NaN,2.000e-01
1684981440,2.000e-01,NaN
1684981500,2.000e-01,NaN
1684981560,2.000e-01,NaN
1684981620,2.000e-01,NaN
1684981680,2.000e-01,NaN
1684981740,2.000e-01,NaN
1684981800,2.000e-01,NaN
1684982040,NaN,2.000e-01
1684982100,NaN,2.000e-01
1684982160,NaN,2.000e-01
1684982220,NaN,2.000e-01
1684982280,NaN,2.000e-01
1684982340,NaN,2.000e-01
1684982400,NaN,2.000e-01
1684982580,2.000e-01,NaN
1684982640,2.000e-01,NaN
1684982700,2.000e-01,NaN
1684982760,2.000e-01,NaN
1684982820,2.000e-01,NaN
1684982880,2.000e-01,NaN
1684982940,2.000e-01,NaN
1684983000,2.000e-01,NaN
1684983180,NaN,2.000e-01
1684983240,NaN,2.000e-01
1684983300,NaN,2.000e-01
1684983360,NaN,2.000e-01
1684983420,NaN,2.000e-01
1684983480,NaN,2.000e-01
1684983540,NaN,2.000e-01
1684983900,2.000e-01,NaN
1684983960,2.000e-01,NaN
1684984020,2.000e-01,NaN
1684984080,2.000e-01,NaN
1684984140,2.000e-01,NaN
1684984200,2.000e-01,NaN
1684984440,NaN,2.000e-01
1684984500,NaN,2.000e-01
1684984560,NaN,2.000e-01
1684984620,NaN,2.000e-01
1684984680,NaN,2.000e-01
1684984740,NaN,2.000e-01
1684984800,NaN,2.000e-01
1684985040,2.000e-01,NaN
1684985100,2.000e-01,NaN
1684985160,2.000e-01,NaN
1684985220,2.000e-01,NaN
1684985280,2.000e-01,NaN
1684985340,2.000e-01,NaN
1684985400,2.000e-01,NaN
1684985580,NaN,2.000e-01
1684985640,NaN,2.000e-01
1684985700,NaN,2.000e-01
1684985760,NaN,2.000e-01
1684985820,NaN,2.000e-01
1684985880,NaN,2.000e-01
1684985940,NaN,2.000e-01
1684986000,NaN,2.000e-01
1684986240,2.000e-01,NaN
1684986300,2.000e-01,NaN
1684986360,2.000e-01,NaN
1684986420,2.000e-01,NaN
1684986480,2.000e-01,NaN
1684986540,2.000e-01,NaN
1684986600,2.000e-01,NaN
1684986840,NaN,2.000e-01
1684986900,NaN,2.000e-01
1684986960,NaN,2.000e-01
1684987020,NaN,2.000e-01
1684987080,NaN,2.000e-01
1684987140,NaN,2.000e-01
1684987200,NaN,2.000e-01
1684987440,2.000e-01,NaN
1684987500,2.000e-01,NaN
1684987560,2.000e-01,NaN
1684987620,2.000e-01,NaN
1684987680,2.000e-01,NaN
1684987740,2.000e-01,NaN
1684987800,2.000e-01,NaN
1684988040,NaN,2.000e-01
1684988100,NaN,2.000e-01
1684988160,NaN,2.000e-01
1684988220,NaN,2.000e-01
1684988280,NaN,2.000e-01
1684988340,NaN,2.000e-01
1684988400,NaN,2.000e-01
1684988640,2.000e-01,NaN
1684988700,2.000e-01,NaN
1684988760,2.000e-01,NaN
1684988820,2.000e-01,NaN
1684988880,2.000e-01,NaN
1684988940,2.000e-01,NaN
1684989000,2.000e-01,NaN
1684989240,NaN,2.000e-01
1684989300,NaN,2.000e-01
1684989360,NaN,2.000e-01
1684989420,NaN,2.000e-01
1684989480,NaN,2.000e-01
1684989540,NaN,2.000e-01
1684989600,NaN,2.000e-01
1684989840,2.000e-01,NaN
1684989900,2.000e-01,NaN
1684989960,2.000e-01,NaN
1684990020,2.000e-01,NaN
1684990080,2.000e-01,NaN
1684990140,2.000e-01,NaN
1684990200,2.000e-01,NaN
1684990440,NaN,2.000e-01
1684990500,NaN,2.000e-01
1684990560,NaN,2.000e-01
1684990620,NaN,2.000e-01
1684990680,NaN,2.000e-01
1684990740,NaN,2.000e-01
1684990800,NaN,2.000e-01
1684991040,2.000e-01,NaN
1684991100,2.000e-01,NaN
1684991160,2.000e-01,NaN
1684991220,2.000e-01,NaN
1684991280,2.000e-01,NaN
1684991340,2.000e-01,NaN
1684991400,2.000e-01,NaN
1684991640,NaN,2.000e-01
1684991700,NaN,2.000e-01
1684991760,NaN,2.000e-01
1684991820,NaN,2.000e-01
1684991880,NaN,2.000e-01
1684991940,NaN,2.000e-01
1684992000,NaN,2.000e-01
1684992240,2.000e-01,NaN
1684992300,2.000e-01,NaN
1684992360,2.000e-01,NaN
1684992420,2.000e-01,NaN
1684992480,2.000e-01,NaN
1684992540,2.000e-01,NaN
1684992600,2.000e-01,NaN
1684992840,NaN,2.000e-01
1684992900,NaN,2.000e-01
1684992960,NaN,2.000e-01
1684993020,NaN,2.000e-01
1684993080,NaN,2.000e-01
1684993140,NaN,2.000e-01
1684993200,NaN,2.000e-01
1684993440,2.000e-01,NaN
1684993500,2.000e-01,NaN
1684993560,2.000e-01,NaN
1684993620,2.000e-01,NaN
1684993680,2.000e-01,NaN
1684993740,2.000e-01,NaN
1684994040,NaN,2.000e-01
1684994100,NaN,2.000e-01
1684994160,NaN,2.000e-01
1684994220,NaN,2.000e-01
1684994280,NaN,2.000e-01
1684994340,NaN,2.000e-01
1684994400,NaN,2.000e-01
1684994640,2.000e-01,NaN
1684994700,2.000e-01,NaN
