rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1691472000,8.675e+00,1.050e+01,2.345e-01,2.838e-01
1691472600,6.343e+00,1.000e+00,1.714e-01,2.705e-02
1691473200,8.543e+00,1.100e+01,2.309e-01,2.973e-01
1691473800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1691474400,2.009e+00,2.000e+00,5.428e-02,2.705e-02
1691475000,4.275e+00,7.501e+00,1.155e-01,2.027e-01
1691475600,1.083e+01,3.000e+00,2.926e-01,8.109e-02
1691476200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1691476800,1.069e+01,1.000e+01,2.888e-01,2.703e-01
1691477400,6.475e+00,4.001e+00,1.750e-01,1.081e-01
1691478000,1.537e+01,1.000e+00,4.155e-01,2.705e-02
1691478600,1.533e+01,1.150e+01,4.144e-01,3.109e-01
1691479200,1.088e+01,3.501e+00,2.939e-01,9.461e-02
1691479800,7.146e+00,1.000e+00,1.931e-01,2.705e-02
1691480400,1.292e+01,4.501e+00,3.491e-01,1.216e-01
1691481000,1.984e+01,7.001e+00,5.361e-01,1.892e-01
1691481600,1.506e+01,1.000e+00,4.071e-01,2.705e-02
1691482200,1.087e+01,8.001e+00,2.937e-01,2.162e-01
1691482800,1.751e+01,1.000e+00,4.731e-01,2.705e-02
1691483400,1.747e+01,3.501e+00,4.720e-01,9.461e-02
1691484000,6.409e+00,9.501e+00,1.732e-01,2.568e-01
1691484600,1.087e+01,1.000e+00,2.938e-01,2.705e-02
1691485200,1.087e+01,1.800e+01,2.938e-01,4.866e-01
1691485800,1.302e+01,1.000e+00,3.520e-01,2.705e-02
1691486400,1.757e+01,9.001e+00,4.750e-01,2.433e-01
1691487000,1.073e+01,4.501e+00,2.901e-01,1.216e-01
1691487600,2.700e+01,2.500e+00,7.296e-01,6.758e-02
1691488200,1.983e+01,6.001e+00,5.360e-01,1.622e-01
1691488800,1.982e+01,5.501e+00,5.356e-01,1.487e-01
1691489400,8.675e+00,4.501e+00,2.345e-01,1.216e-01
1691490000,2.209e+01,3.500e+00,5.971e-01,9.461e-02
1691490600,6.409e+00,1.050e+01,1.732e-01,2.838e-01
1691491200,1.531e+01,7.501e+00,4.136e-01,2.027e-01
1691491800,1.750e+01,6.501e+00,4.729e-01,1.757e-01
1691492400,1.985e+01,4.001e+00,5.366e-01,1.081e-01
1691493000,8.609e+00,1.400e+01,2.327e-01,3.784e-01
1691493600,1.523e+01,7.001e+00,4.117e-01,1.892e-01
1691494200,2.209e+01,5.001e+00,5.971e-01,1.352e-01
1691494800,1.964e+01,3.994e+00,5.307e-01,1.079e-01
1691495400,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1691496000,1.066e+01,9.001e+00,2.882e-01,2.433e-01
1691496600,1.086e+01,5.001e+00,2.936e-01,1.352e-01
1691497200,8.675e+00,1.250e+01,2.345e-01,3.379e-01
1691497800,1.295e+01,6.501e+00,3.500e-01,1.757e-01
1691498400,1.301e+01,3.000e+00,3.517e-01,8.109e-02
1691499000,1.988e+01,1.150e+01,5.374e-01,3.109e-01
1691499600,2.218e+01,1.000e+00,5.994e-01,2.705e-02
1691500200,8.675e+00,1.650e+01,2.345e-01,4.460e-01
1691500800,1.080e+01,1.000e+00,2.918e-01,2.705e-02
1691501400,1.080e+01,4.501e+00,2.919e-01,1.216e-01
1691502000,1.464e+01,1.050e+01,3.958e-01,2.838e-01
1691502600,1.760e+01,1.850e+01,4.758e-01,5.001e-01
1691503200,1.306e+01,1.000e+00,3.529e-01,2.705e-02
1691503800,2.221e+01,7.001e+00,6.002e-01,1.892e-01
1691504400,1.085e+01,2.000e+00,2.934e-01,2.705e-02
1691505000,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1691505600,2.000e+01,5.501e+00,5.405e-01,1.487e-01
1691506200,2.448e+01,1.950e+01,6.615e-01,5.271e-01
1691506800,1.517e+01,6.501e+00,4.101e-01,1.757e-01
1691507400,1.290e+01,1.000e+00,3.487e-01,2.705e-02
1691508000,9.308e+00,2.500e+00,2.516e-01,6.758e-02
1691508600,6.475e+00,1.000e+01,1.750e-01,2.703e-01
1691509200,1.749e+01,1.000e+01,4.728e-01,2.703e-01
1691509800,1.521e+01,5.991e+00,4.111e-01,1.619e-01
1691510400,1.758e+01,1.000e+01,4.752e-01,2.703e-01
1691511000,6.409e+00,8.501e+00,1.732e-01,2.298e-01
1691511600,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1691512200,8.609e+00,6.501e+00,2.327e-01,1.757e-01
1691512800,1.074e+01,2.000e+00,2.904e-01,2.705e-02
1691513400,1.996e+01,1.250e+01,5.396e-01,3.379e-01
1691514000,1.074e+01,1.000e+00,2.901e-01,2.705e-02
1691514600,1.528e+01,1.450e+01,4.130e-01,3.919e-01
1691515200,1.755e+01,1.000e+00,4.744e-01,2.705e-02
1691515800,1.300e+01,1.000e+00,3.513e-01,2.705e-02
1691516400,1.979e+01,8.001e+00,5.349e-01,2.162e-01
1691517000,8.609e+00,3.000e+00,2.327e-01,8.109e-02
1691517600,1.301e+01,1.000e+00,3.516e-01,2.705e-02
1691518200,6.475e+00,1.350e+01,1.750e-01,3.649e-01
1691518800,1.303e+01,1.000e+00,3.521e-01,2.705e-02
1691519400,1.080e+01,7.001e+00,2.920e-01,1.892e-01
1691520000,1.999e+01,2.500e+00,5.404e-01,6.758e-02
1691520600,6.409e+00,9.001e+00,1.732e-01,2.433e-01
1691521200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1691521800,2.075e+00,1.050e+01,5.607e-02,2.838e-01
1691522400,1.082e+01,1.000e+00,2.923e-01,2.705e-02
1691523000,8.609e+00,5.001e+00,2.327e-01,1.352e-01
1691523600,1.075e+01,5.501e+00,2.905e-01,1.487e-01
1691524200,1.088e+01,3.501e+00,2.940e-01,9.461e-02
1691524800,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1691525400,1.080e+01,8.487e+00,2.920e-01,2.294e-01
1691526000,2.075e+00,5.501e+00,5.607e-02,1.487e-01
1691526600,2.012e+01,7.001e+00,5.437e-01,1.892e-01
1691527200,1.311e+01,1.000e+00,3.544e-01,2.705e-02
1691527800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1691528400,1.000e+00,1.100e+01,2.705e-02,2.973e-01
1691529000,1.082e+01,1.000e+00,2.925e-01,2.705e-02
1691529600,1.082e+01,8.001e+00,2.924e-01,2.162e-01
1691530200,1.306e+01,1.000e+00,3.530e-01,2.705e-02
1691530800,2.733e+01,1.000e+00,7.387e-01,2.705e-02
1691531400,8.477e+00,1.400e+01,2.291e-01,3.784e-01
1691532000,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1691532600,6.409e+00,5.501e+00,1.732e-01,1.487e-01
1691533200,8.675e+00,9.001e+00,2.345e-01,2.433e-01
1691533800,8.609e+00,3.000e+00,2.327e-01,8.109e-02
1691534400,4.209e+00,1.000e+00,1.137e-01,2.705e-02
1691535000,1.314e+01,3.501e+00,3.551e-01,9.461e-02
1691535600,1.081e+01,8.501e+00,2.922e-01,2.298e-01
1691536200,8.411e+00,1.000e+00,2.273e-01,2.705e-02
1691536800,1.541e+01,3.000e+00,4.164e-01,8.109e-02
1691537400,6.475e+00,1.100e+01,1.750e-01,2.973e-01
1691538000,1.312e+01,1.000e+00,3.546e-01,2.705e-02
1691538600,6.475e+00,2.000e+00,1.750e-01,2.705e-02
1691539200,8.609e+00,2.500e+00,2.327e-01,6.758e-02
1691539800,1.527e+01,5.501e+00,4.127e-01,1.487e-01
1691540400,1.759e+01,7.987e+00,4.753e-01,2.159e-01
1691541000,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1691541600,1.490e+01,7.501e+00,4.027e-01,2.027e-01
1691542200,4.275e+00,3.501e+00,1.155e-01,9.461e-02
1691542800,1.306e+01,1.000e+00,3.529e-01,2.705e-02
1691543400,1.769e+01,1.200e+01,4.782e-01,3.244e-01
1691544000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1691544600,2.238e+01,3.500e+00,6.048e-01,9.461e-02
1691545200,1.532e+01,1.000e+00,4.140e-01,2.705e-02
1691545800,1.511e+01,5.001e+00,4.085e-01,1.352e-01
1691546400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1691547000,4.275e+00,1.050e+01,1.155e-01,2.838e-01
1691547600,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1691548200,1.081e+01,5.001e+00,2.922e-01,1.352e-01
1691548800,2.238e+01,7.001e+00,6.049e-01,1.892e-01
1691549400,1.512e+01,4.501e+00,4.087e-01,1.216e-01
1691550000,2.210e+01,1.000e+00,5.974e-01,2.705e-02
1691550600,3.181e+01,3.000e+00,8.599e-01,8.109e-02
1691551200,4.209e+00,6.501e+00,1.138e-01,1.757e-01
1691551800,2.466e+01,6.001e+00,6.665e-01,1.622e-01
1691552400,2.661e+01,3.000e+00,7.193e-01,8.109e-02
1691553000,1.736e+01,2.000e+00,4.693e-01,2.705e-02
1691553600,2.490e+01,3.000e+00,6.731e-01,8.109e-02
1691554200,1.000e+00,3.000e+00,2.705e-02,8.109e-02
1691554800,2.217e+01,1.000e+00,5.992e-01,2.705e-02
1691555400,8.661e+00,7.489e+00,2.341e-01,2.024e-01
1691556000,1.292e+01,1.000e+00,3.491e-01,2.705e-02
1691556600,1.756e+01,5.001e+00,4.746e-01,1.352e-01
1691557200,4.854e+01,5.001e+00,1.312e+00,1.352e-01
1691557800,9.068e+01,1.000e+00,2.451e+00,2.705e-02
1691558400,2.556e+01,6.001e+00,6.909e-01,1.622e-01
1691559000,2.142e+01,4.001e+00,5.790e-01,1.081e-01
1691559600,1.263e+01,7.501e+00,3.413e-01,2.027e-01
1691560200,1.934e+01,1.000e+00,5.228e-01,2.705e-02
1691560800,8.477e+00,1.000e+00,2.291e-01,2.705e-02
1691561400,1.077e+01,6.501e+00,2.911e-01,1.757e-01
1691562000,1.513e+01,1.000e+00,4.088e-01,2.705e-02
1691562600,2.412e+01,7.501e+00,6.520e-01,2.027e-01
1691563200,2.195e+01,8.501e+00,5.933e-01,2.298e-01
1691563800,2.196e+01,1.000e+00,5.935e-01,2.705e-02
1691564400,1.957e+01,1.000e+01,5.290e-01,2.703e-01
1691565000,2.416e+01,1.050e+01,6.531e-01,2.838e-01
1691565600,2.164e+01,1.000e+00,5.847e-01,2.705e-02
1691566200,4.663e+01,9.001e+00,1.260e+00,2.433e-01
1691566800,2.165e+01,5.501e+00,5.851e-01,1.487e-01
1691567400,1.726e+01,3.000e+00,4.664e-01,8.109e-02
1691568000,3.136e+01,1.000e+00,8.476e-01,2.705e-02
1691568600,1.717e+01,5.501e+00,4.641e-01,1.487e-01
1691569200,2.155e+01,1.500e+01,5.824e-01,4.055e-01
1691569800,1.934e+01,1.000e+00,5.227e-01,2.705e-02
1691570400,1.726e+01,1.200e+01,4.665e-01,3.244e-01
1691571000,2.167e+01,8.986e+00,5.855e-01,2.429e-01
1691571600,2.873e+01,1.000e+00,7.765e-01,2.705e-02
1691572200,1.076e+01,1.950e+01,2.909e-01,5.271e-01
1691572800,2.198e+01,1.550e+01,5.940e-01,4.190e-01
1691573400,1.723e+01,1.000e+00,4.658e-01,2.705e-02
1691574000,1.953e+01,1.800e+01,5.278e-01,4.866e-01
1691574600,2.642e+01,6.001e+00,7.140e-01,1.622e-01
1691575200,1.481e+01,1.050e+01,4.002e-01,2.838e-01
1691575800,2.659e+01,1.000e+01,7.186e-01,2.703e-01
1691576400,2.169e+01,1.750e+01,5.862e-01,4.730e-01
1691577000,3.850e+01,6.501e+00,1.041e+00,1.757e-01
1691577600,4.643e+01,5.501e+00,1.255e+00,1.487e-01
1691578200,2.597e+01,2.650e+01,7.019e-01,7.163e-01
1691578800,2.403e+01,1.000e+00,6.494e-01,2.705e-02
1691579400,2.386e+01,1.050e+01,6.449e-01,2.838e-01
1691580000,1.490e+01,6.001e+00,4.028e-01,1.622e-01
1691580600,1.938e+01,1.850e+01,5.238e-01,5.001e-01
1691581200,1.294e+01,7.001e+00,3.498e-01,1.892e-01
1691581800,2.412e+01,1.200e+01,6.520e-01,3.244e-01
1691582400,1.720e+01,1.000e+00,4.648e-01,2.705e-02
1691583000,4.131e+01,2.500e+01,1.117e+00,6.758e-01
1691583600,1.716e+01,1.500e+01,4.637e-01,4.055e-01
1691584200,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1691584800,2.652e+01,2.750e+01,7.167e-01,7.433e-01
1691585400,2.421e+01,3.000e+00,6.544e-01,8.109e-02
1691586000,2.651e+01,6.990e+00,7.166e-01,1.889e-01
1691586600,2.400e+01,1.000e+00,6.486e-01,2.705e-02
1691587200,1.947e+01,2.400e+01,5.262e-01,6.487e-01
1691587800,1.512e+01,7.001e+00,4.086e-01,1.892e-01
1691588400,2.414e+01,7.001e+00,6.524e-01,1.892e-01
1691589000,2.167e+01,1.250e+01,5.858e-01,3.379e-01
1691589600,4.169e+01,1.000e+00,1.127e+00,2.705e-02
1691590200,4.209e+00,7.001e+00,1.137e-01,1.892e-01
1691590800,2.473e+01,1.000e+01,6.683e-01,2.703e-01
1691591400,2.885e+01,9.001e+00,7.797e-01,2.433e-01
1691592000,2.995e+01,1.400e+01,8.094e-01,3.784e-01
1691592600,2.154e+01,1.000e+00,5.822e-01,2.705e-02
1691593200,2.647e+01,1.000e+00,7.153e-01,2.705e-02
1691593800,1.286e+01,4.501e+00,3.476e-01,1.216e-01
1691594400,2.409e+01,5.001e+00,6.511e-01,1.352e-01
1691595000,3.117e+01,2.500e+00,8.424e-01,6.758e-02
1691595600,8.609e+00,1.250e+01,2.327e-01,3.379e-01
1691596200,1.084e+01,1.000e+00,2.929e-01,2.705e-02
1691596800,3.143e+01,9.501e+00,8.494e-01,2.568e-01
1691597400,1.952e+01,1.050e+01,5.275e-01,2.838e-01
1691598000,6.409e+00,2.500e+00,1.732e-01,6.758e-02
1691598600,1.085e+01,3.000e+00,2.932e-01,8.109e-02
1691599200,4.209e+00,1.300e+01,1.137e-01,3.514e-01
1691599800,2.514e+01,1.000e+00,6.794e-01,2.705e-02
1691600400,1.079e+01,4.501e+00,2.915e-01,1.216e-01
1691601000,1.983e+01,1.000e+00,5.359e-01,2.705e-02
1691601600,1.525e+01,6.501e+00,4.122e-01,1.757e-01
1691602200,1.746e+01,1.000e+00,4.718e-01,2.705e-02
1691602800,1.518e+01,1.200e+01,4.104e-01,3.244e-01
1691603400,3.450e+01,1.000e+00,9.326e-01,2.705e-02
1691604000,2.737e+01,5.501e+00,7.397e-01,1.487e-01
1691604600,2.650e+01,1.000e+00,7.162e-01,2.705e-02
1691605200,6.409e+00,1.200e+01,1.732e-01,3.244e-01
1691605800,1.515e+01,1.000e+00,4.095e-01,2.705e-02
1691606400,1.968e+01,1.000e+00,5.319e-01,2.705e-02
1691607000,2.434e+01,4.001e+00,6.578e-01,1.081e-01
1691607600,1.954e+01,1.100e+01,5.280e-01,2.973e-01
1691608200,1.498e+01,5.501e+00,4.049e-01,1.487e-01
1691608800,1.507e+01,1.000e+00,4.074e-01,2.705e-02
1691609400,8.609e+00,6.001e+00,2.327e-01,1.622e-01
1691610000,1.297e+01,3.000e+00,3.506e-01,8.109e-02
1691610600,2.904e+01,8.501e+00,7.849e-01,2.298e-01
1691611200,1.513e+01,1.000e+00,4.090e-01,2.705e-02
1691611800,1.503e+01,1.000e+00,4.062e-01,2.705e-02
1691612400,1.079e+01,1.100e+01,2.915e-01,2.973e-01
1691613000,1.073e+01,6.001e+00,2.899e-01,1.622e-01
1691613600,8.411e+00,3.501e+00,2.273e-01,9.461e-02
1691614200,3.218e+01,3.000e+00,8.699e-01,8.109e-02
1691614800,2.650e+01,1.000e+00,7.161e-01,2.705e-02
1691615400,1.736e+01,1.000e+00,4.691e-01,2.705e-02
1691616000,8.595e+00,1.698e+01,2.323e-01,4.588e-01
1691616600,1.506e+01,1.000e+00,4.070e-01,2.705e-02
1691617200,1.745e+01,1.000e+00,4.716e-01,2.705e-02
1691617800,1.518e+01,2.500e+00,4.103e-01,6.758e-02
1691618400,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1691619000,1.086e+01,7.501e+00,2.935e-01,2.027e-01
1691619600,1.080e+01,2.500e+00,2.918e-01,6.758e-02
1691620200,1.761e+01,1.000e+00,4.759e-01,2.705e-02
1691620800,1.292e+01,5.001e+00,3.493e-01,1.352e-01
1691621400,1.752e+01,7.501e+00,4.735e-01,2.027e-01
1691622000,1.305e+01,1.000e+00,3.528e-01,2.705e-02
1691622600,1.737e+01,8.501e+00,4.695e-01,2.298e-01
1691623200,2.690e+01,1.000e+00,7.271e-01,2.705e-02
1691623800,1.078e+01,2.500e+00,2.914e-01,6.758e-02
1691624400,8.543e+00,3.501e+00,2.309e-01,9.461e-02
1691625000,1.752e+01,5.501e+00,4.734e-01,1.487e-01
1691625600,1.972e+01,1.000e+00,5.330e-01,2.705e-02
1691626200,1.079e+01,1.000e+01,2.916e-01,2.703e-01
1691626800,2.210e+01,1.000e+00,5.972e-01,2.705e-02
1691627400,2.926e+01,9.001e+00,7.908e-01,2.433e-01
1691628000,1.736e+01,1.000e+00,4.691e-01,2.705e-02
1691628600,1.732e+01,1.000e+00,4.681e-01,2.705e-02
1691629200,1.515e+01,6.001e+00,4.094e-01,1.622e-01
1691629800,4.459e+01,5.501e+00,1.205e+00,1.487e-01
1691630400,2.406e+01,1.000e+00,6.502e-01,2.705e-02
1691631000,3.351e+01,1.300e+01,9.057e-01,3.514e-01
1691631600,5.707e+01,1.000e+00,1.543e+00,2.705e-02
1691632200,1.679e+01,6.501e+00,4.539e-01,1.757e-01
1691632800,2.613e+01,1.000e+00,7.062e-01,2.705e-02
1691633400,1.495e+01,8.001e+00,4.041e-01,2.162e-01
1691634000,1.936e+01,5.501e+00,5.233e-01,1.487e-01
1691634600,2.411e+01,2.500e+00,6.517e-01,6.758e-02
1691635200,1.489e+01,1.100e+01,4.023e-01,2.973e-01
1691635800,1.945e+01,1.000e+00,5.258e-01,2.705e-02
1691636400,1.946e+01,7.501e+00,5.260e-01,2.027e-01
1691637000,2.184e+01,8.001e+00,5.903e-01,2.162e-01
1691637600,3.629e+01,9.001e+00,9.807e-01,2.433e-01
1691638200,4.379e+01,4.001e+00,1.183e+00,1.081e-01
1691638800,1.486e+01,5.501e+00,4.016e-01,1.487e-01
1691639400,1.726e+01,5.001e+00,4.665e-01,1.352e-01
1691640000,1.716e+01,9.501e+00,4.639e-01,2.568e-01
1691640600,1.958e+01,8.501e+00,5.292e-01,2.298e-01
1691641200,1.487e+01,9.001e+00,4.018e-01,2.433e-01
1691641800,3.633e+01,6.001e+00,9.820e-01,1.622e-01
1691642400,1.448e+01,7.501e+00,3.912e-01,2.027e-01
1691643000,4.157e+01,1.000e+00,1.123e+00,2.705e-02
1691643600,3.094e+01,4.001e+00,8.363e-01,1.081e-01
1691644200,1.483e+01,6.501e+00,4.009e-01,1.757e-01
1691644800,3.349e+01,1.000e+00,9.052e-01,2.705e-02
1691645400,3.849e+01,1.000e+00,1.040e+00,2.705e-02
1691646000,2.834e+01,7.501e+00,7.661e-01,2.027e-01
1691646600,2.847e+01,5.492e+00,7.696e-01,1.484e-01
1691647200,3.070e+01,5.501e+00,8.297e-01,1.487e-01
1691647800,2.598e+01,1.000e+00,7.022e-01,2.705e-02
1691648400,2.845e+01,8.001e+00,7.690e-01,2.162e-01
1691649000,2.601e+01,3.501e+00,7.031e-01,9.461e-02
1691649600,1.500e+01,4.001e+00,4.053e-01,1.081e-01
1691650200,2.870e+01,4.501e+00,7.756e-01,1.216e-01
1691650800,1.284e+01,9.501e+00,3.469e-01,2.568e-01
1691651400,1.710e+01,1.000e+00,4.622e-01,2.705e-02
1691652000,2.897e+01,1.050e+01,7.831e-01,2.838e-01
1691652600,4.125e+01,1.000e+00,1.115e+00,2.705e-02
1691653200,3.487e+01,6.001e+00,9.426e-01,1.622e-01
1691653800,2.579e+01,9.501e+00,6.970e-01,2.568e-01
1691654400,1.487e+01,9.501e+00,4.020e-01,2.568e-01
1691655000,2.857e+01,2.000e+00,7.721e-01,2.705e-02
1691655600,2.853e+01,9.501e+00,7.711e-01,2.568e-01
1691656200,3.328e+01,3.000e+00,8.994e-01,8.109e-02
1691656800,2.846e+01,8.001e+00,7.692e-01,2.162e-01
1691657400,3.768e+01,4.501e+00,1.018e+00,1.216e-01
1691658000,3.756e+01,2.500e+00,1.015e+00,6.758e-02
1691658600,2.339e+01,7.501e+00,6.323e-01,2.027e-01
1691659200,3.816e+01,9.001e+00,1.031e+00,2.433e-01
1691659800,2.365e+01,7.001e+00,6.393e-01,1.892e-01
1691660400,1.922e+01,2.500e+00,5.195e-01,6.758e-02
1691661000,1.062e+01,1.300e+01,2.871e-01,3.514e-01
1691661600,2.858e+01,5.491e+00,7.726e-01,1.484e-01
1691662200,1.075e+01,1.250e+01,2.906e-01,3.379e-01
1691662800,1.513e+01,9.001e+00,4.088e-01,2.433e-01
1691663400,6.211e+00,7.001e+00,1.679e-01,1.892e-01
1691664000,1.726e+01,9.501e+00,4.666e-01,2.568e-01
1691664600,3.337e+01,1.100e+01,9.019e-01,2.973e-01
1691665200,2.894e+01,8.001e+00,7.823e-01,2.162e-01
1691665800,2.409e+01,7.001e+00,6.511e-01,1.892e-01
1691666400,3.632e+01,7.001e+00,9.816e-01,1.892e-01
1691667000,4.114e+01,2.350e+01,1.112e+00,6.352e-01
1691667600,4.830e+01,1.000e+00,1.305e+00,2.705e-02
1691668200,2.794e+01,1.750e+01,7.551e-01,4.730e-01
1691668800,3.065e+01,1.000e+00,8.284e-01,2.705e-02
1691669400,2.132e+01,4.001e+00,5.762e-01,1.081e-01
1691670000,4.087e+01,8.501e+00,1.105e+00,2.298e-01
1691670600,5.801e+01,6.501e+00,1.568e+00,1.757e-01
1691671200,2.103e+01,1.900e+01,5.683e-01,5.136e-01
1691671800,4.522e+01,1.300e+01,1.222e+00,3.514e-01
1691672400,4.767e+01,7.501e+00,1.288e+00,2.027e-01
1691673000,2.091e+01,2.000e+01,5.651e-01,5.406e-01
1691673600,6.446e+01,1.450e+01,1.742e+00,3.919e-01
1691674200,2.974e+01,7.001e+00,8.038e-01,1.892e-01
1691674800,2.107e+01,2.050e+01,5.695e-01,5.541e-01
1691675400,1.066e+01,7.501e+00,2.881e-01,2.027e-01
1691676000,2.367e+01,8.501e+00,6.398e-01,2.298e-01
1691676600,4.598e+01,1.398e+01,1.243e+00,3.778e-01
1691677200,3.521e+01,3.000e+00,9.515e-01,8.109e-02
1691677800,8.675e+00,1.900e+01,2.345e-01,5.136e-01
1691678400,3.089e+01,1.350e+01,8.348e-01,3.649e-01
1691679000,2.141e+01,1.000e+01,5.786e-01,2.703e-01
1691679600,2.825e+01,2.750e+01,7.634e-01,7.434e-01
1691680200,2.381e+01,7.001e+00,6.434e-01,1.892e-01
1691680800,2.386e+01,1.000e+00,6.448e-01,2.705e-02
1691681400,1.271e+01,2.500e+01,3.435e-01,6.758e-01
1691682000,2.972e+01,2.500e+00,8.033e-01,6.758e-02
1691682600,8.675e+00,1.200e+01,2.345e-01,3.244e-01
1691683200,2.192e+01,1.850e+01,5.925e-01,5.001e-01
1691683800,2.870e+01,4.001e+00,7.757e-01,1.081e-01
1691684400,1.287e+01,1.000e+00,3.479e-01,2.705e-02
1691685000,1.957e+01,1.900e+01,5.288e-01,5.136e-01
1691685600,5.228e+01,1.000e+00,1.413e+00,2.705e-02
1691686200,2.153e+01,2.400e+01,5.819e-01,6.487e-01
1691686800,3.088e+01,6.001e+00,8.347e-01,1.622e-01
1691687400,1.927e+01,1.100e+01,5.208e-01,2.973e-01
1691688000,1.725e+01,7.501e+00,4.663e-01,2.027e-01
1691688600,3.112e+01,2.200e+01,8.410e-01,5.947e-01
1691689200,1.285e+01,1.000e+00,3.473e-01,2.705e-02
1691689800,1.733e+01,5.501e+00,4.684e-01,1.487e-01
1691690400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1691691000,1.287e+01,6.501e+00,3.479e-01,1.757e-01
1691691600,2.194e+01,6.001e+00,5.930e-01,1.622e-01
1691692200,4.178e+01,8.487e+00,1.129e+00,2.294e-01
1691692800,2.871e+01,9.001e+00,7.760e-01,2.433e-01
1691693400,1.930e+01,1.000e+00,5.216e-01,2.705e-02
1691694000,2.639e+01,9.001e+00,7.132e-01,2.433e-01
1691694600,1.931e+01,3.500e+00,5.220e-01,9.461e-02
1691695200,1.282e+01,1.000e+01,3.465e-01,2.703e-01
1691695800,1.516e+01,3.501e+00,4.098e-01,9.461e-02
1691696400,4.179e+01,4.001e+00,1.130e+00,1.081e-01
1691697000,3.107e+01,5.501e+00,8.397e-01,1.487e-01
1691697600,1.075e+01,1.000e+00,2.906e-01,2.705e-02
1691698200,1.083e+01,1.150e+01,2.927e-01,3.109e-01
1691698800,2.172e+01,2.500e+00,5.870e-01,6.758e-02
1691699400,2.429e+01,5.501e+00,6.565e-01,1.487e-01
1691700000,1.947e+01,7.501e+00,5.263e-01,2.027e-01
1691700600,1.731e+01,1.000e+00,4.677e-01,2.705e-02
1691701200,3.412e+01,9.001e+00,9.222e-01,2.433e-01
1691701800,1.946e+01,4.501e+00,5.261e-01,1.216e-01
1691702400,1.283e+01,6.001e+00,3.467e-01,1.622e-01
1691703000,1.960e+01,6.001e+00,5.298e-01,1.622e-01
1691703600,2.176e+01,3.000e+00,5.880e-01,8.109e-02
1691704200,2.173e+01,1.250e+01,5.874e-01,3.379e-01
1691704800,1.077e+01,1.000e+00,2.911e-01,2.705e-02
1691705400,8.675e+00,9.501e+00,2.345e-01,2.568e-01
1691706000,1.730e+01,1.000e+00,4.677e-01,2.705e-02
1691706600,2.449e+01,1.100e+01,6.620e-01,2.973e-01
1691707200,1.082e+01,1.000e+00,2.926e-01,2.705e-02
1691707800,2.438e+01,5.501e+00,6.589e-01,1.487e-01
1691708400,2.493e+01,2.500e+00,6.739e-01,6.758e-02
1691709000,1.077e+01,7.501e+00,2.912e-01,2.027e-01
1691709600,1.170e+01,1.000e+00,3.161e-01,2.705e-02
1691710200,1.518e+01,8.001e+00,4.103e-01,2.162e-01
1691710800,1.737e+01,8.501e+00,4.696e-01,2.298e-01
1691711400,1.053e+01,1.000e+00,2.845e-01,2.705e-02
1691712000,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1691712600,4.209e+00,1.000e+01,1.137e-01,2.703e-01
1691713200,1.759e+01,1.000e+00,4.755e-01,2.705e-02
1691713800,6.343e+00,9.501e+00,1.714e-01,2.568e-01
1691714400,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1691715000,4.143e+00,7.501e+00,1.120e-01,2.027e-01
1691715600,1.285e+01,1.000e+00,3.474e-01,2.705e-02
1691716200,1.539e+01,3.000e+00,4.158e-01,8.109e-02
1691716800,1.303e+01,6.501e+00,3.522e-01,1.757e-01
1691717400,1.081e+01,6.501e+00,2.921e-01,1.757e-01
1691718000,1.067e+01,1.000e+00,2.885e-01,2.705e-02
1691718600,1.081e+01,8.501e+00,2.921e-01,2.298e-01
1691719200,4.299e+01,8.501e+00,1.162e+00,2.298e-01
1691719800,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1691720400,4.209e+00,7.001e+00,1.137e-01,1.892e-01
1691721000,1.515e+01,7.001e+00,4.095e-01,1.892e-01
1691721600,1.087e+01,1.000e+00,2.937e-01,2.705e-02
1691722200,2.221e+01,1.000e+01,6.003e-01,2.703e-01
1691722800,2.942e+01,4.493e+00,7.952e-01,1.214e-01
1691723400,1.741e+01,4.501e+00,4.704e-01,1.216e-01
1691724000,1.743e+01,1.150e+01,4.710e-01,3.109e-01
1691724600,2.436e+01,1.000e+00,6.583e-01,2.705e-02
