rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1687246200,4.160e+01,1.000e+00,1.124e+00,2.705e-02
1687246800,2.405e+01,1.200e+01,6.501e-01,3.244e-01
1687247400,2.639e+01,5.001e+00,7.133e-01,1.352e-01
1687248000,1.715e+01,1.250e+01,4.636e-01,3.379e-01
1687248600,1.945e+01,1.300e+01,5.256e-01,3.514e-01
1687249200,8.575e+00,1.000e+01,2.318e-01,2.703e-01
1687249800,2.666e+01,1.450e+01,7.204e-01,3.919e-01
1687250400,1.738e+01,2.000e+00,4.698e-01,2.705e-02
1687251000,1.288e+01,9.001e+00,3.482e-01,2.433e-01
1687251600,1.747e+01,1.300e+01,4.722e-01,3.514e-01
1687252200,1.740e+01,4.001e+00,4.703e-01,1.081e-01
1687252800,1.941e+01,6.001e+00,5.247e-01,1.622e-01
1687253400,1.944e+01,1.000e+00,5.253e-01,2.705e-02
1687254000,2.653e+01,8.001e+00,7.170e-01,2.162e-01
1687254600,4.421e+01,2.250e+01,1.195e+00,6.082e-01
1687255200,5.796e+01,1.000e+00,1.567e+00,2.705e-02
1687255800,3.535e+01,5.501e+00,9.555e-01,1.487e-01
1687256400,4.551e+01,9.501e+00,1.230e+00,2.568e-01
1687257000,3.020e+01,1.450e+01,8.161e-01,3.919e-01
1687257600,3.522e+01,4.493e+00,9.519e-01,1.214e-01
1687258200,5.056e+01,1.000e+00,1.367e+00,2.705e-02
1687258800,5.994e+01,2.250e+01,1.620e+00,6.082e-01
1687259400,3.592e+01,2.000e+00,9.707e-01,2.705e-02
1687260000,1.665e+01,2.250e+01,4.500e-01,6.082e-01
1687260600,1.907e+01,6.001e+00,5.155e-01,1.622e-01
1687261200,1.274e+01,1.000e+01,3.444e-01,2.703e-01
1687261800,2.391e+01,1.000e+00,6.462e-01,2.705e-02
1687262400,2.156e+01,1.950e+01,5.827e-01,5.271e-01
1687263000,1.499e+01,4.001e+00,4.052e-01,1.081e-01
1687263600,3.628e+01,1.750e+01,9.807e-01,4.730e-01
1687264200,1.279e+01,1.850e+01,3.458e-01,5.001e-01
1687264800,1.284e+01,4.501e+00,3.471e-01,1.216e-01
1687265400,1.517e+01,1.000e+01,4.100e-01,2.703e-01
1687266000,2.177e+01,1.900e+01,5.884e-01,5.136e-01
1687266600,1.268e+01,3.000e+01,3.426e-01,8.109e-01
1687267200,1.303e+01,1.000e+00,3.521e-01,2.705e-02
1687267800,1.964e+01,2.150e+01,5.308e-01,5.812e-01
1687268400,1.968e+01,3.501e+00,5.319e-01,9.461e-02
1687269000,1.296e+01,3.501e+00,3.504e-01,9.461e-02
1687269600,1.980e+01,1.950e+01,5.352e-01,5.271e-01
1687270200,3.040e+01,8.501e+00,8.215e-01,2.298e-01
1687270800,2.904e+01,1.400e+01,7.849e-01,3.784e-01
1687271400,1.954e+01,1.200e+01,5.281e-01,3.244e-01
1687272000,2.908e+01,8.501e+00,7.860e-01,2.298e-01
1687272600,2.178e+01,1.600e+01,5.888e-01,4.325e-01
1687273200,2.184e+01,1.498e+01,5.904e-01,4.048e-01
1687273800,2.182e+01,1.000e+00,5.897e-01,2.705e-02
1687274400,1.502e+01,1.250e+01,4.060e-01,3.379e-01
1687275000,5.278e+01,1.400e+01,1.427e+00,3.784e-01
1687275600,2.384e+01,1.000e+00,6.443e-01,2.705e-02
1687276200,1.899e+01,2.500e+01,5.132e-01,6.758e-01
1687276800,1.504e+01,6.001e+00,4.066e-01,1.622e-01
1687277400,3.257e+01,1.750e+01,8.803e-01,4.730e-01
1687278000,8.641e+00,2.000e+00,2.335e-01,2.705e-02
1687278600,1.281e+01,7.501e+00,3.463e-01,2.027e-01
1687279200,2.671e+01,1.000e+00,7.219e-01,2.705e-02
1687279800,2.420e+01,1.050e+01,6.540e-01,2.838e-01
1687280400,1.503e+01,9.501e+00,4.062e-01,2.568e-01
1687281000,1.743e+01,1.000e+00,4.710e-01,2.705e-02
1687281600,3.144e+01,1.250e+01,8.498e-01,3.379e-01
1687282200,1.960e+01,1.000e+01,5.296e-01,2.703e-01
1687282800,1.280e+01,1.000e+00,3.460e-01,2.705e-02
1687283400,1.958e+01,1.800e+01,5.293e-01,4.866e-01
1687284000,1.710e+01,1.000e+00,4.621e-01,2.705e-02
1687284600,6.375e+00,8.501e+00,1.723e-01,2.298e-01
1687285200,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1687285800,2.176e+01,6.001e+00,5.881e-01,1.622e-01
1687286400,1.069e+01,1.550e+01,2.889e-01,4.190e-01
1687287000,1.308e+01,6.501e+00,3.535e-01,1.757e-01
1687287600,1.076e+01,1.000e+00,2.908e-01,2.705e-02
1687288200,1.759e+01,1.000e+00,4.753e-01,2.705e-02
1687288800,2.258e+01,3.000e+00,6.102e-01,8.109e-02
1687289400,1.521e+01,9.001e+00,4.111e-01,2.433e-01
1687290000,8.640e+00,1.850e+01,2.335e-01,5.001e-01
1687290600,1.076e+01,1.000e+00,2.909e-01,2.705e-02
1687291200,4.108e+00,1.000e+00,1.110e-01,2.705e-02
1687291800,6.440e+00,1.100e+01,1.741e-01,2.973e-01
1687292400,1.520e+01,1.300e+01,4.109e-01,3.514e-01
1687293000,2.699e+01,1.000e+00,7.294e-01,2.705e-02
1687293600,1.531e+01,6.001e+00,4.137e-01,1.622e-01
1687294200,1.083e+01,2.500e+00,2.926e-01,6.758e-02
1687294800,1.000e+00,7.501e+00,2.705e-02,2.027e-01
1687295400,2.231e+01,5.501e+00,6.030e-01,1.487e-01
1687296000,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1687296600,1.090e+01,1.000e+01,2.947e-01,2.703e-01
1687297200,2.003e+01,1.000e+00,5.413e-01,2.705e-02
1687297800,1.534e+01,1.150e+01,4.146e-01,3.109e-01
1687298400,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1687299000,1.077e+01,5.001e+00,2.910e-01,1.352e-01
1687299600,2.452e+01,7.501e+00,6.626e-01,2.027e-01
1687300200,1.076e+01,1.000e+00,2.908e-01,2.705e-02
1687300800,1.521e+01,6.001e+00,4.110e-01,1.622e-01
1687301400,1.303e+01,1.100e+01,3.521e-01,2.973e-01
1687302000,4.306e+00,3.000e+00,1.164e-01,8.109e-02
1687302600,1.763e+01,2.000e+00,4.764e-01,2.705e-02
1687303200,2.272e+00,1.000e+00,6.139e-02,2.705e-02
1687303800,6.495e+00,9.485e+00,1.755e-01,2.564e-01
1687304400,1.078e+01,2.500e+00,2.913e-01,6.758e-02
1687305000,1.084e+01,1.500e+01,2.930e-01,4.055e-01
1687305600,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1687306200,6.309e+00,1.000e+00,1.705e-01,2.705e-02
1687306800,1.764e+01,1.000e+00,4.768e-01,2.705e-02
1687307400,8.575e+00,6.501e+00,2.318e-01,1.757e-01
1687308000,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1687308600,8.641e+00,1.100e+01,2.335e-01,2.973e-01
1687309200,2.232e+01,1.000e+00,6.033e-01,2.705e-02
1687309800,1.746e+01,3.501e+00,4.720e-01,9.461e-02
1687310400,1.077e+01,9.001e+00,2.910e-01,2.433e-01
1687311000,1.285e+01,4.501e+00,3.473e-01,1.216e-01
1687311600,1.760e+01,1.000e+00,4.757e-01,2.705e-02
1687312200,1.297e+01,9.501e+00,3.505e-01,2.568e-01
1687312800,6.375e+00,1.000e+00,1.723e-01,2.705e-02
1687313400,4.174e+00,6.501e+00,1.128e-01,1.757e-01
1687314000,2.250e+01,1.000e+00,6.081e-01,2.705e-02
1687314600,1.515e+01,1.150e+01,4.094e-01,3.109e-01
1687315200,8.707e+00,1.000e+00,2.353e-01,2.705e-02
1687315800,1.305e+01,9.501e+00,3.528e-01,2.568e-01
1687316400,1.298e+01,1.000e+00,3.509e-01,2.705e-02
1687317000,1.979e+01,2.000e+00,5.349e-01,2.705e-02
1687317600,1.076e+01,9.501e+00,2.909e-01,2.568e-01
1687318200,8.641e+00,8.001e+00,2.335e-01,2.162e-01
1687318800,8.509e+00,4.001e+00,2.300e-01,1.081e-01
1687319400,1.297e+01,1.000e+00,3.506e-01,2.705e-02
1687320000,1.768e+01,6.001e+00,4.779e-01,1.622e-01
1687320600,1.720e+01,5.501e+00,4.648e-01,1.487e-01
1687321200,1.995e+01,5.001e+00,5.391e-01,1.352e-01
1687321800,4.174e+00,6.001e+00,1.128e-01,1.622e-01
1687322400,2.713e+01,7.001e+00,7.331e-01,1.892e-01
1687323000,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1687323600,1.522e+01,1.400e+01,4.113e-01,3.784e-01
1687324200,1.994e+01,1.000e+00,5.390e-01,2.705e-02
1687324800,1.982e+01,8.501e+00,5.356e-01,2.298e-01
1687325400,1.293e+01,1.100e+01,3.496e-01,2.973e-01
1687326000,1.531e+01,1.000e+00,4.138e-01,2.705e-02
1687326600,1.968e+01,7.501e+00,5.319e-01,2.027e-01
1687327200,1.495e+01,8.001e+00,4.040e-01,2.162e-01
1687327800,3.186e+01,1.250e+01,8.609e-01,3.379e-01
1687328400,1.081e+01,1.000e+01,2.921e-01,2.703e-01
1687329000,1.746e+01,5.501e+00,4.720e-01,1.487e-01
1687329600,1.526e+01,1.000e+00,4.125e-01,2.705e-02
1687330200,2.440e+01,1.450e+01,6.595e-01,3.919e-01
1687330800,1.734e+01,1.150e+01,4.686e-01,3.109e-01
1687331400,1.304e+01,2.000e+00,3.525e-01,2.705e-02
1687332000,1.753e+01,2.200e+01,4.737e-01,5.947e-01
1687332600,2.686e+01,4.001e+00,7.260e-01,1.081e-01
1687333200,4.306e+00,2.500e+00,1.164e-01,6.758e-02
1687333800,2.448e+01,1.000e+01,6.617e-01,2.703e-01
1687334400,3.059e+01,2.350e+01,8.267e-01,6.352e-01
1687335000,2.400e+01,2.995e+00,6.487e-01,8.095e-02
1687335600,2.183e+01,3.000e+00,5.900e-01,8.109e-02
1687336200,2.904e+01,2.300e+01,7.848e-01,6.217e-01
1687336800,1.728e+01,1.450e+01,4.670e-01,3.919e-01
1687337400,2.880e+01,1.200e+01,7.784e-01,3.244e-01
1687338000,3.102e+01,1.400e+01,8.384e-01,3.784e-01
1687338600,4.932e+01,1.550e+01,1.333e+00,4.190e-01
1687339200,2.367e+01,1.150e+01,6.397e-01,3.109e-01
1687339800,3.088e+01,1.450e+01,8.347e-01,3.920e-01
1687340400,7.850e+01,1.300e+01,2.122e+00,3.514e-01
1687341000,2.548e+01,2.500e+01,6.886e-01,6.758e-01
1687341600,3.268e+01,1.000e+00,8.832e-01,2.705e-02
1687342200,2.793e+01,2.000e+01,7.548e-01,5.406e-01
1687342800,5.356e+01,2.150e+01,1.448e+00,5.812e-01
1687343400,2.329e+01,3.551e+01,6.295e-01,9.596e-01
1687344000,3.744e+01,1.000e+00,1.012e+00,2.705e-02
1687344600,3.263e+01,1.100e+01,8.818e-01,2.973e-01
1687345200,4.245e+01,1.000e+01,1.147e+00,2.703e-01
1687345800,1.574e+01,1.550e+01,4.254e-01,4.190e-01
1687346400,2.357e+01,2.300e+01,6.369e-01,6.217e-01
1687347000,5.603e+01,1.950e+01,1.514e+00,5.271e-01
1687347600,7.265e+01,2.150e+01,1.964e+00,5.812e-01
1687348200,3.190e+01,2.550e+01,8.621e-01,6.893e-01
1687348800,3.950e+01,1.800e+01,1.068e+00,4.866e-01
1687349400,2.099e+01,3.501e+00,5.673e-01,9.461e-02
1687350000,2.326e+01,2.600e+01,6.286e-01,7.028e-01
1687350600,3.505e+01,2.746e+01,9.472e-01,7.421e-01
1687351200,3.740e+01,1.800e+01,1.011e+00,4.866e-01
1687351800,2.560e+01,1.750e+01,6.918e-01,4.730e-01
1687352400,2.561e+01,2.150e+01,6.921e-01,5.812e-01
1687353000,2.143e+01,1.800e+01,5.793e-01,4.866e-01
1687353600,3.075e+01,1.350e+01,8.311e-01,3.649e-01
1687354200,2.143e+01,2.650e+01,5.791e-01,7.163e-01
1687354800,8.574e+00,1.000e+00,2.317e-01,2.705e-02
1687355400,3.615e+01,1.250e+01,9.770e-01,3.379e-01
1687356000,3.578e+01,4.501e+00,9.670e-01,1.216e-01
1687356600,3.073e+01,2.050e+01,8.306e-01,5.541e-01
1687357200,3.323e+01,1.450e+01,8.980e-01,3.919e-01
1687357800,1.923e+01,1.600e+01,5.198e-01,4.325e-01
1687358400,4.097e+01,1.150e+01,1.107e+00,3.109e-01
1687359000,1.287e+01,1.400e+01,3.479e-01,3.784e-01
1687359600,2.864e+01,1.000e+00,7.742e-01,2.705e-02
1687360200,1.491e+01,2.550e+01,4.030e-01,6.893e-01
1687360800,4.663e+01,8.501e+00,1.260e+00,2.298e-01
1687361400,3.747e+01,6.001e+00,1.013e+00,1.622e-01
1687362000,2.596e+01,1.950e+01,7.017e-01,5.271e-01
1687362600,1.926e+01,1.350e+01,5.205e-01,3.649e-01
1687363200,4.594e+01,1.000e+00,1.242e+00,2.705e-02
1687363800,1.700e+01,2.300e+01,4.596e-01,6.217e-01
1687364400,2.378e+01,1.000e+00,6.427e-01,2.705e-02
1687365000,1.934e+01,1.400e+01,5.227e-01,3.784e-01
1687365600,2.166e+01,1.800e+01,5.854e-01,4.866e-01
1687366200,1.912e+01,1.000e+00,5.169e-01,2.705e-02
1687366800,1.296e+01,7.501e+00,3.504e-01,2.027e-01
1687367400,1.950e+01,1.100e+01,5.270e-01,2.973e-01
1687368000,1.711e+01,1.000e+00,4.625e-01,2.705e-02
1687368600,1.953e+01,1.300e+01,5.279e-01,3.514e-01
1687369200,1.947e+01,5.001e+00,5.262e-01,1.352e-01
1687369800,1.954e+01,1.000e+00,5.282e-01,2.705e-02
1687370400,4.306e+00,1.700e+01,1.164e-01,4.595e-01
1687371000,1.088e+01,5.001e+00,2.942e-01,1.352e-01
1687371600,4.108e+00,6.001e+00,1.110e-01,1.622e-01
1687372200,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1687372800,2.266e+01,2.450e+01,6.125e-01,6.623e-01
1687373400,1.070e+01,1.000e+00,2.891e-01,2.705e-02
1687374000,2.712e+01,8.501e+00,7.329e-01,2.298e-01
1687374600,1.293e+01,5.001e+00,3.494e-01,1.352e-01
1687375200,1.751e+01,1.150e+01,4.733e-01,3.109e-01
1687375800,4.306e+00,1.000e+00,1.164e-01,2.705e-02
1687376400,9.656e+00,6.501e+00,2.610e-01,1.757e-01
1687377000,3.462e+01,8.501e+00,9.357e-01,2.298e-01
1687377600,1.512e+01,1.000e+00,4.087e-01,2.705e-02
1687378200,1.088e+01,1.450e+01,2.942e-01,3.919e-01
1687378800,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1687379400,1.083e+01,2.000e+00,2.928e-01,2.705e-02
1687380000,1.978e+01,9.001e+00,5.347e-01,2.433e-01
1687380600,1.289e+01,1.000e+00,3.484e-01,2.705e-02
1687381200,8.707e+00,7.001e+00,2.353e-01,1.892e-01
1687381800,1.527e+01,8.987e+00,4.128e-01,2.429e-01
1687382400,2.219e+01,1.000e+00,5.997e-01,2.705e-02
1687383000,1.517e+01,1.150e+01,4.100e-01,3.109e-01
1687383600,1.983e+01,6.501e+00,5.360e-01,1.757e-01
1687384200,8.706e+00,6.001e+00,2.353e-01,1.622e-01
1687384800,1.303e+01,1.000e+00,3.521e-01,2.705e-02
1687385400,8.574e+00,5.001e+00,2.317e-01,1.352e-01
1687386000,8.706e+00,5.501e+00,2.353e-01,1.487e-01
1687386600,1.988e+01,1.000e+00,5.372e-01,2.705e-02
1687387200,1.755e+01,1.350e+01,4.742e-01,3.649e-01
1687387800,1.083e+01,8.001e+00,2.926e-01,2.162e-01
1687388400,1.528e+01,5.001e+00,4.129e-01,1.352e-01
1687389000,2.700e+01,1.000e+00,7.297e-01,2.705e-02
1687389600,8.574e+00,1.000e+00,2.317e-01,2.705e-02
1687390200,2.214e+01,7.501e+00,5.984e-01,2.027e-01
1687390800,1.515e+01,3.000e+00,4.094e-01,8.109e-02
1687391400,2.680e+01,3.501e+00,7.244e-01,9.461e-02
1687392000,6.506e+00,1.300e+01,1.758e-01,3.514e-01
1687392600,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1687393200,2.949e+01,3.000e+00,7.970e-01,8.109e-02
1687393800,1.291e+01,1.000e+00,3.490e-01,2.705e-02
1687394400,2.237e+00,1.250e+01,6.045e-02,3.379e-01
1687395000,4.108e+00,5.501e+00,1.110e-01,1.487e-01
1687395600,1.306e+01,2.500e+00,3.530e-01,6.758e-02
1687396200,1.305e+01,1.000e+00,3.527e-01,2.705e-02
1687396800,1.312e+01,6.001e+00,3.545e-01,1.622e-01
1687397400,1.527e+01,6.989e+00,4.128e-01,1.889e-01
1687398000,1.529e+01,1.000e+00,4.132e-01,2.705e-02
1687398600,1.528e+01,1.000e+00,4.130e-01,2.705e-02
1687399200,1.534e+01,3.000e+00,4.146e-01,8.109e-02
1687399800,8.575e+00,1.000e+01,2.318e-01,2.703e-01
1687400400,1.083e+01,2.500e+00,2.928e-01,6.758e-02
1687401000,2.040e+00,2.000e+00,5.514e-02,2.705e-02
1687401600,1.536e+01,8.501e+00,4.150e-01,2.298e-01
1687402200,1.090e+01,3.000e+00,2.947e-01,8.109e-02
1687402800,2.005e+01,7.501e+00,5.419e-01,2.027e-01
1687403400,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1687404000,1.077e+01,1.000e+00,2.912e-01,2.705e-02
1687404600,1.519e+01,8.001e+00,4.105e-01,2.162e-01
1687405200,8.641e+00,5.501e+00,2.335e-01,1.487e-01
1687405800,1.091e+01,7.501e+00,2.947e-01,2.027e-01
1687406400,4.174e+00,1.000e+00,1.128e-01,2.705e-02
1687407000,1.091e+01,1.000e+01,2.949e-01,2.703e-01
1687407600,2.017e+01,8.001e+00,5.452e-01,2.162e-01
1687408200,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1687408800,8.641e+00,7.501e+00,2.335e-01,2.027e-01
1687409400,1.766e+01,1.000e+00,4.774e-01,2.705e-02
1687410000,4.240e+00,7.501e+00,1.146e-01,2.027e-01
1687410600,1.754e+01,5.001e+00,4.740e-01,1.352e-01
1687411200,1.299e+01,2.000e+00,3.510e-01,2.705e-02
1687411800,8.575e+00,1.050e+01,2.318e-01,2.838e-01
1687412400,1.219e+01,5.501e+00,3.295e-01,1.487e-01
1687413000,1.000e+00,6.490e+00,2.705e-02,1.754e-01
1687413600,1.777e+01,1.000e+01,4.803e-01,2.703e-01
1687414200,6.506e+00,7.001e+00,1.758e-01,1.892e-01
1687414800,1.078e+01,1.000e+00,2.913e-01,2.705e-02
1687415400,2.002e+01,1.300e+01,5.410e-01,3.514e-01
1687416000,2.209e+01,6.501e+00,5.970e-01,1.757e-01
1687416600,1.979e+01,1.200e+01,5.348e-01,3.244e-01
1687417200,2.692e+01,3.501e+00,7.277e-01,9.461e-02
1687417800,2.899e+01,9.001e+00,7.836e-01,2.433e-01
1687418400,5.560e+01,1.000e+00,1.503e+00,2.705e-02
1687419000,2.609e+01,8.501e+00,7.050e-01,2.298e-01
1687419600,2.842e+01,5.501e+00,7.681e-01,1.487e-01
1687420200,4.092e+01,8.001e+00,1.106e+00,2.162e-01
1687420800,3.806e+01,7.501e+00,1.029e+00,2.027e-01
1687421400,3.563e+01,1.000e+00,9.630e-01,2.705e-02
1687422000,4.034e+01,1.100e+01,1.090e+00,2.973e-01
1687422600,2.573e+01,5.001e+00,6.955e-01,1.352e-01
1687423200,1.709e+01,2.050e+01,4.618e-01,5.541e-01
1687423800,1.071e+01,1.550e+01,2.895e-01,4.190e-01
1687424400,3.257e+01,4.001e+00,8.802e-01,1.081e-01
1687425000,1.485e+01,2.500e+00,4.014e-01,6.758e-02
1687425600,2.641e+01,1.050e+01,7.137e-01,2.838e-01
1687426200,8.640e+00,1.150e+01,2.335e-01,3.109e-01
1687426800,1.074e+01,8.001e+00,2.902e-01,2.162e-01
1687427400,2.412e+01,1.400e+01,6.518e-01,3.784e-01
1687428000,3.377e+01,7.001e+00,9.128e-01,1.892e-01
1687428600,2.638e+01,8.487e+00,7.131e-01,2.294e-01
1687429200,1.505e+01,2.150e+01,4.069e-01,5.812e-01
1687429800,1.280e+01,1.300e+01,3.460e-01,3.514e-01
1687430400,1.737e+01,1.800e+01,4.694e-01,4.866e-01
1687431000,1.958e+01,1.000e+00,5.291e-01,2.705e-02
1687431600,1.295e+01,9.001e+00,3.501e-01,2.433e-01
1687432200,1.950e+01,1.150e+01,5.269e-01,3.109e-01
1687432800,6.444e+01,5.501e+00,1.742e+00,1.487e-01
1687433400,3.817e+01,3.501e+00,1.032e+00,9.461e-02
1687434000,4.324e+01,2.050e+01,1.169e+00,5.541e-01
1687434600,3.061e+01,5.001e+00,8.274e-01,1.352e-01
1687435200,3.796e+01,2.050e+01,1.026e+00,5.541e-01
1687435800,3.439e+01,1.200e+01,9.296e-01,3.244e-01
1687436400,3.783e+01,1.400e+01,1.022e+00,3.784e-01
1687437000,1.051e+01,1.450e+01,2.841e-01,3.919e-01
1687437600,5.408e+01,1.300e+01,1.462e+00,3.514e-01
1687438200,1.692e+01,4.501e+00,4.573e-01,1.216e-01
1687438800,4.836e+01,1.600e+01,1.307e+00,4.325e-01
1687439400,3.030e+01,1.650e+01,8.190e-01,4.460e-01
1687440000,1.473e+01,3.000e+00,3.982e-01,8.109e-02
1687440600,2.646e+01,1.600e+01,7.152e-01,4.325e-01
1687441200,2.144e+01,9.001e+00,5.793e-01,2.433e-01
1687441800,3.214e+01,1.300e+01,8.686e-01,3.514e-01
1687442400,1.501e+01,2.100e+01,4.056e-01,5.677e-01
1687443000,1.935e+01,1.150e+01,5.229e-01,3.109e-01
1687443600,1.948e+01,1.000e+00,5.265e-01,2.705e-02
1687444200,1.290e+01,2.250e+01,3.487e-01,6.082e-01
1687444800,1.964e+01,8.001e+00,5.309e-01,2.162e-01
1687445400,2.420e+01,1.100e+01,6.541e-01,2.973e-01
1687446000,1.954e+01,1.000e+00,5.281e-01,2.705e-02
1687446600,4.240e+00,1.100e+01,1.146e-01,2.973e-01
1687447200,1.075e+01,2.150e+01,2.905e-01,5.812e-01
1687447800,1.088e+01,8.001e+00,2.941e-01,2.162e-01
1687448400,8.640e+00,8.001e+00,2.335e-01,2.162e-01
1687449000,1.303e+01,7.501e+00,3.520e-01,2.027e-01
1687449600,1.283e+01,6.001e+00,3.466e-01,1.622e-01
1687450200,1.309e+01,8.001e+00,3.539e-01,2.162e-01
1687450800,8.640e+00,2.500e+00,2.335e-01,6.758e-02
1687451400,3.228e+01,1.300e+01,8.725e-01,3.514e-01
1687452000,1.745e+01,1.250e+01,4.716e-01,3.379e-01
1687452600,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1687453200,1.528e+01,1.350e+01,4.130e-01,3.649e-01
1687453800,1.210e+01,4.001e+00,3.271e-01,1.081e-01
1687454400,1.520e+01,7.501e+00,4.109e-01,2.027e-01
1687455000,1.296e+01,1.000e+00,3.502e-01,2.705e-02
1687455600,3.210e+01,2.000e+00,8.675e-01,2.705e-02
1687456200,1.088e+01,1.250e+01,2.940e-01,3.379e-01
1687456800,1.517e+01,2.500e+00,4.099e-01,6.758e-02
1687457400,1.076e+01,2.500e+00,2.907e-01,6.758e-02
1687458000,1.760e+01,7.501e+00,4.757e-01,2.027e-01
1687458600,6.374e+00,8.501e+00,1.723e-01,2.298e-01
1687459200,2.036e+00,5.491e+00,5.504e-02,1.484e-01
1687459800,1.084e+01,1.000e+00,2.930e-01,2.705e-02
1687460400,8.707e+00,3.501e+00,2.353e-01,9.461e-02
1687461000,1.091e+01,1.000e+01,2.948e-01,2.703e-01
1687461600,1.307e+01,6.501e+00,3.532e-01,1.757e-01
1687462200,1.084e+01,5.001e+00,2.929e-01,1.352e-01
1687462800,1.540e+01,1.000e+00,4.162e-01,2.705e-02
1687463400,2.728e+01,2.500e+00,7.372e-01,6.758e-02
1687464000,8.509e+00,4.501e+00,2.300e-01,1.216e-01
1687464600,1.991e+01,5.501e+00,5.380e-01,1.487e-01
1687465200,2.451e+01,7.501e+00,6.624e-01,2.027e-01
1687465800,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1687466400,4.306e+00,2.500e+00,1.164e-01,6.758e-02
1687467000,2.040e+00,8.501e+00,5.514e-02,2.298e-01
1687467600,6.441e+00,3.000e+00,1.741e-01,8.109e-02
1687468200,4.306e+00,1.000e+00,1.164e-01,2.705e-02
1687468800,4.306e+00,1.050e+01,1.164e-01,2.838e-01
1687469400,1.079e+01,1.000e+00,2.915e-01,2.705e-02
1687470000,1.539e+01,5.501e+00,4.159e-01,1.487e-01
1687470600,1.308e+01,4.001e+00,3.535e-01,1.081e-01
1687471200,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1687471800,1.078e+01,6.501e+00,2.914e-01,1.757e-01
1687472400,6.507e+00,6.001e+00,1.759e-01,1.622e-01
1687473000,1.091e+01,3.000e+00,2.950e-01,8.109e-02
1687473600,4.240e+00,6.001e+00,1.146e-01,1.622e-01
1687474200,1.533e+01,3.000e+00,4.143e-01,8.109e-02
1687474800,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1687475400,1.542e+01,3.500e+00,4.166e-01,9.461e-02
1687476000,1.071e+01,1.000e+00,2.895e-01,2.705e-02
1687476600,4.306e+00,7.501e+00,1.164e-01,2.027e-01
1687477200,1.526e+01,1.150e+01,4.124e-01,3.109e-01
1687477800,6.374e+00,1.000e+00,1.723e-01,2.705e-02
1687478400,4.108e+00,1.000e+00,1.110e-01,2.705e-02
1687479000,4.306e+00,7.001e+00,1.164e-01,1.892e-01
1687479600,1.549e+01,6.501e+00,4.186e-01,1.757e-01
1687480200,8.640e+00,7.501e+00,2.335e-01,2.027e-01
1687480800,6.242e+00,1.000e+00,1.687e-01,2.705e-02
1687481400,4.174e+00,5.001e+00,1.128e-01,1.352e-01
1687482000,2.014e+01,1.000e+00,5.444e-01,2.705e-02
1687482600,1.084e+01,5.501e+00,2.930e-01,1.487e-01
1687483200,1.774e+01,6.501e+00,4.796e-01,1.757e-01
1687483800,8.706e+00,6.501e+00,2.353e-01,1.757e-01
1687484400,6.506e+00,3.000e+00,1.758e-01,8.109e-02
1687485000,2.106e+00,1.000e+00,5.692e-02,2.705e-02
1687485600,8.508e+00,8.001e+00,2.300e-01,2.162e-01
1687486200,4.174e+00,1.000e+00,1.128e-01,2.705e-02
1687486800,1.085e+01,1.050e+01,2.933e-01,2.838e-01
1687487400,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1687488000,1.532e+01,1.100e+01,4.141e-01,2.973e-01
1687488600,1.753e+01,3.501e+00,4.739e-01,9.461e-02
1687489200,2.229e+01,1.000e+00,6.024e-01,2.705e-02
1687489800,1.090e+01,9.001e+00,2.945e-01,2.433e-01
1687490400,2.227e+01,8.986e+00,6.019e-01,2.429e-01
1687491000,2.466e+01,9.501e+00,6.666e-01,2.568e-01
1687491600,2.427e+01,7.001e+00,6.558e-01,1.892e-01
1687492200,1.075e+01,5.001e+00,2.905e-01,1.352e-01
1687492800,2.927e+01,8.001e+00,7.911e-01,2.162e-01
1687493400,2.198e+01,2.400e+01,5.940e-01,6.487e-01
1687494000,3.923e+01,1.400e+01,1.060e+00,3.784e-01
1687494600,2.637e+01,1.350e+01,7.127e-01,3.649e-01
1687495200,3.563e+01,1.750e+01,9.629e-01,4.730e-01
1687495800,1.725e+01,1.000e+00,4.662e-01,2.705e-02
1687496400,1.732e+01,1.500e+01,4.682e-01,4.055e-01
1687497000,2.422e+01,5.501e+00,6.547e-01,1.487e-01
1687497600,1.298e+01,1.000e+01,3.507e-01,2.703e-01
1687498200,1.728e+01,1.100e+01,4.670e-01,2.973e-01
1687498800,1.074e+01,1.000e+00,2.903e-01,2.705e-02
