voc,tz=0,v=3.3
time,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene
1684580693,2.064e+01,2.473e-01,1.193e+01,1.964e-02,4.500e-03,1.934e+00,4.489e+00,6.492e-01,1.025e-01,1.294e+00,1.329e+00,3.898e-01,1.177e-02,1.356e-01,3.283e-01,6.115e-02,1.776e-01,2.941e-02,4.415e-02,1.828e-02
1684584293,2.518e+01,2.682e-01,1.466e+01,2.393e-02,4.500e-03,2.221e+00,5.279e+00,6.322e-01,1.364e-01,1.572e+00,1.612e+00,4.707e-01,5.000e-03,1.574e-01,3.898e-01,6.178e-02,1.976e-01,2.948e-02,3.136e-02,1.764e-02
1684587893,2.326e+01,3.658e-01,1.294e+01,5.969e-02,4.500e-03,2.011e+00,4.848e+00,7.053e-01,1.243e-01,1.448e+00,1.555e+00,4.952e-01,5.000e-03,1.667e-01,3.960e-01,6.549e-02,1.968e-01,3.016e-02,3.374e-02,4.500e-03
1684598693,1.562e+01,2.758e-01,1.107e+01,2.835e-02,4.500e-03,1.955e+00,4.618e+00,8.017e-01,1.214e-01,1.390e+00,1.567e+00,6.411e-01,1.236e-02,2.423e-01,3.557e-01,8.801e-02,2.050e-01,3.144e-02,5.364e-02,4.500e-03
1684602293,2.066e+01,3.782e-01,1.235e+01,7.379e-02,4.500e-03,1.988e+00,4.830e+00,7.668e-01,1.368e-01,1.466e+00,1.648e+00,6.153e-01,5.000e-03,2.499e-01,3.809e-01,1.005e-01,2.338e-01,2.507e-02,4.345e-02,1.873e-02
1684605893,1.786e+01,2.752e-01,1.096e+01,4.466e-02,4.500e-03,1.773e+00,4.218e+00,6.719e-01,1.087e-01,1.207e+00,1.311e+00,4.374e-01,5.000e-03,1.617e-01,3.214e-01,6.208e-02,1.751e-01,1.941e-02,3.319e-02,4.500e-03
1684609493,1.067e+01,1.808e-01,6.348e+00,2.371e-02,4.500e-03,1.039e+00,2.457e+00,5.687e-01,5.344e-02,6.838e-01,7.406e-01,2.411e-01,5.000e-03,9.025e-02,2.533e-01,3.743e-02,1.135e-01,4.500e-03,5.000e-03,4.500e-03
1684613093,1.938e+01,2.471e-01,1.297e+01,3.755e-02,4.500e-03,2.162e+00,5.334e+00,6.672e-01,1.251e-01,1.467e+00,1.601e+00,5.131e-01,5.000e-03,1.699e-01,3.301e-01,5.657e-02,1.526e-01,1.278e-02,5.000e-03,4.500e-03
1684616693,1.946e+01,2.218e-01,1.386e+01,3.118e-02,4.500e-03,2.400e+00,5.847e+00,6.447e-01,1.192e-01,1.628e+00,1.738e+00,5.115e-01,5.000e-03,1.674e-01,3.337e-01,5.810e-02,1.510e-01,1.596e-02,2.094e-02,4.500e-03
1684620293,2.117e+01,2.259e-01,1.552e+01,3.350e-02,4.500e-03,2.652e+00,6.427e+00,6.600e-01,1.295e-01,1.711e+00,1.858e+00,5.593e-01,5.000e-03,1.861e-01,3.439e-01,5.779e-02,1.554e-01,4.500e-03,5.000e-03,4.500e-03
1684623893,1.578e+01,1.812e-01,1.028e+01,2.901e-02,4.500e-03,1.796e+00,4.153e+00,5.850e-01,7.989e-02,1.205e+00,1.214e+00,3.564e-01,5.000e-03,1.202e-01,2.603e-01,5.021e-02,1.075e-01,4.500e-03,5.000e-03,4.500e-03
1684627493,3.150e+01,2.808e-01,2.412e+01,5.741e-02,4.500e-03,4.334e+00,1.073e+01,6.280e-01,2.322e-01,3.008e+00,3.386e+00,1.214e+00,5.000e-03,4.200e-01,4.213e-01,1.210e-01,2.470e-01,1.852e-02,4.815e-02,1.724e-02
1684631093,2.998e+01,2.958e-01,1.950e+01,6.316e-02,4.500e-03,3.410e+00,8.608e+00,6.079e-01,1.906e-01,2.636e+00,3.077e+00,1.075e+00,5.000e-03,3.736e-01,3.475e-01,1.100e-01,2.065e-01,1.683e-02,4.035e-02,4.500e-03
1684634693,4.144e+01,3.139e-01,3.631e+01,7.308e-02,4.500e-03,6.715e+00,1.676e+01,6.528e-01,3.006e-01,4.619e+00,5.085e+00,1.514e+00,1.216e-02,4.724e-01,5.135e-01,1.300e-01,3.123e-01,2.833e-02,6.445e-02,1.970e-02
1684638293,5.626e+01,2.663e-01,4.462e+01,5.190e-02,4.500e-03,7.777e+00,1.905e+01,6.509e-01,3.282e-01,5.068e+00,5.500e+00,1.626e+00,5.000e-03,4.964e-01,5.414e-01,1.382e-01,3.252e-01,2.465e-02,6.818e-02,2.467e-02
1684641893,5.905e+01,4.127e-01,4.517e+01,1.063e-01,4.500e-03,8.517e+00,2.138e+01,8.304e-01,5.999e-01,7.640e+00,9.307e+00,3.596e+00,5.000e-03,1.771e+00,8.791e-01,2.732e-01,6.851e-01,5.784e-02,1.965e-01,7.625e-02
1684645493,6.572e+01,4.890e-01,5.341e+01,1.222e-01,4.500e-03,9.537e+00,2.419e+01,8.813e-01,4.823e-01,7.121e+00,7.741e+00,2.377e+00,5.000e-03,8.613e-01,7.582e-01,2.862e-01,6.596e-01,6.872e-02,2.381e-01,9.282e-02
1684649093,4.306e+01,2.896e-01,2.977e+01,6.449e-02,4.500e-03,7.190e+00,1.941e+01,6.775e-01,6.234e-01,8.740e+00,1.034e+01,3.776e+00,5.000e-03,1.344e+00,9.222e-01,3.759e-01,7.682e-01,5.743e-02,2.332e-01,8.066e-02
1684652693,6.395e+01,3.504e-01,3.994e+01,7.414e-02,4.500e-03,8.428e+00,1.891e+01,7.316e-01,4.515e-01,7.501e+00,7.808e+00,2.207e+00,5.000e-03,7.725e-01,9.133e-01,3.000e-01,7.291e-01,6.744e-02,2.598e-01,9.725e-02
1684656293,9.537e+01,5.002e-01,5.963e+01,1.060e-01,4.500e-03,1.003e+01,2.469e+01,8.645e-01,7.476e-01,8.304e+00,9.383e+00,3.558e+00,1.190e-02,1.334e+00,1.643e+00,4.522e-01,1.412e+00,1.708e-01,4.448e-01,1.892e-01
1684659893,2.440e+02,7.313e-01,2.168e+02,1.580e-01,4.500e-03,4.548e+01,1.237e+02,1.557e+00,2.198e+00,3.886e+01,4.358e+01,9.244e+00,5.000e-03,2.328e+00,2.350e+00,6.609e-01,1.736e+00,1.317e-01,5.217e-01,1.687e-01
1684663493,8.819e+01,1.274e+00,5.503e+01,2.476e-01,4.500e-03,9.367e+00,2.305e+01,1.139e+00,4.671e-01,6.588e+00,7.378e+00,2.317e+00,1.500e-02,8.055e-01,9.874e-01,2.623e-01,6.802e-01,6.922e-02,2.063e-01,8.533e-02
1684667093,4.145e+01,3.856e-01,2.374e+01,6.140e-02,4.500e-03,4.111e+00,9.856e+00,6.131e-01,1.866e-01,2.839e+00,3.237e+00,1.084e+00,5.000e-03,4.579e-01,3.854e-01,1.890e-01,3.066e-01,3.379e-02,1.245e-01,5.593e-02
1684670693,5.791e+01,7.045e-01,3.356e+01,1.410e-01,4.500e-03,5.679e+00,1.376e+01,6.519e-01,2.686e-01,3.968e+00,4.583e+00,1.647e+00,5.000e-03,7.814e-01,5.434e-01,3.132e-01,4.595e-01,4.013e-02,1.678e-01,7.078e-02
1684674293,3.362e+02,9.003e-01,2.833e+02,2.508e-01,2.097e-02,5.114e+01,1.245e+02,1.614e+00,2.603e+00,3.476e+01,3.753e+01,1.144e+01,1.716e-02,3.386e+00,2.155e+00,7.397e-01,1.564e+00,9.300e-02,3.779e-01,3.060e-01
1684677893,1.270e+02,1.284e+00,9.198e+01,2.485e-01,4.500e-03,1.553e+01,3.899e+01,1.166e+00,7.794e-01,1.136e+01,1.251e+01,3.789e+00,5.000e-03,1.239e+00,1.200e+00,3.613e-01,7.919e-01,4.524e-02,1.910e-01,8.477e-02
1684681493,9.676e+01,1.134e+00,6.464e+01,2.013e-01,4.500e-03,1.134e+01,2.893e+01,1.026e+00,5.407e-01,8.418e+00,9.874e+00,3.290e+00,5.000e-03,1.224e+00,7.160e-01,4.122e-01,6.163e-01,5.206e-02,2.161e-01,7.565e-02
1684685093,1.028e+02,8.923e-01,5.997e+01,1.391e-01,4.500e-03,1.020e+01,2.596e+01,9.400e-01,5.169e-01,7.763e+00,9.224e+00,3.186e+00,5.000e-03,1.217e+00,7.647e-01,4.267e-01,6.675e-01,6.873e-02,2.431e-01,1.074e-01
1684688693,8.029e+01,5.995e-01,4.684e+01,9.624e-02,4.500e-03,7.535e+00,1.955e+01,7.556e-01,3.795e-01,5.502e+00,6.588e+00,2.188e+00,5.000e-03,8.391e-01,5.077e-01,2.855e-01,4.190e-01,4.119e-02,1.232e-01,4.500e-03
1684692293,7.730e+01,5.590e-01,5.007e+01,8.975e-02,4.500e-03,7.468e+00,2.096e+01,8.494e-01,4.042e-01,5.418e+00,6.467e+00,1.937e+00,5.000e-03,6.511e-01,5.459e-01,2.088e-01,3.745e-01,3.317e-02,7.853e-02,4.169e-02
1684695893,5.223e+01,6.364e-01,3.355e+01,1.337e-01,4.500e-03,4.711e+00,1.316e+01,5.847e-01,2.465e-01,3.169e+00,3.738e+00,1.078e+00,5.000e-03,3.651e-01,3.207e-01,1.224e-01,2.077e-01,2.342e-02,3.596e-02,2.617e-02
1684699493,3.876e+01,2.939e-01,2.515e+01,5.305e-02,4.500e-03,3.562e+00,9.804e+00,5.084e-01,1.842e-01,2.385e+00,2.827e+00,8.238e-01,5.000e-03,2.748e-01,2.683e-01,8.587e-02,1.677e-01,1.419e-02,5.000e-03,4.500e-03
1684703093,2.929e+01,2.622e-01,1.891e+01,5.194e-02,4.500e-03,2.757e+00,7.679e+00,4.045e-01,1.582e-01,1.932e+00,2.263e+00,6.610e-01,5.000e-03,2.302e-01,2.334e-01,8.469e-02,1.590e-01,1.864e-02,3.065e-02,4.500e-03
1684706693,9.817e+01,2.510e+00,4.564e+01,4.862e-01,1.960e-02,7.004e+00,1.626e+01,6.222e-01,2.623e-01,4.535e+00,5.064e+00,1.580e+00,1.751e-02,5.354e-01,2.846e-01,1.653e-01,2.519e-01,1.614e-02,6.463e-02,2.021e-02
1684710293,2.577e+02,1.752e+00,1.983e+02,3.498e-01,1.781e-02,4.124e+01,1.108e+02,1.020e+00,2.253e+00,3.695e+01,4.416e+01,1.569e+01,5.000e-03,5.752e+00,1.366e+00,1.517e+00,1.639e+00,5.869e-02,5.965e-01,1.625e-01
1684713893,3.104e+02,8.047e-01,2.681e+02,1.733e-01,1.691e-02,4.268e+01,1.030e+02,1.565e+00,1.409e+00,2.399e+01,2.722e+01,7.141e+00,1.321e-02,2.175e+00,8.473e-01,5.685e-01,7.921e-01,3.771e-02,2.437e-01,8.972e-02
1684717493,4.752e+01,3.400e-01,2.988e+01,7.280e-02,4.500e-03,4.671e+00,1.234e+01,3.685e-01,2.478e-01,3.361e+00,3.880e+00,1.213e+00,1.452e-02,4.468e-01,2.982e-01,1.555e-01,2.671e-01,2.915e-02,8.516e-02,3.322e-02
1684721093,1.274e+02,6.787e-01,1.033e+02,1.700e-01,4.500e-03,2.045e+01,5.542e+01,1.155e+00,1.105e+00,1.787e+01,2.081e+01,5.297e+00,2.385e-02,1.363e+00,6.184e-01,3.710e-01,6.017e-01,3.889e-02,1.796e-01,6.773e-02
1684724693,1.137e+02,5.195e-01,7.040e+01,1.087e-01,4.500e-03,1.166e+01,2.894e+01,6.172e-01,5.694e-01,9.050e+00,1.046e+01,3.110e+00,1.332e-02,1.127e+00,7.473e-01,3.744e-01,6.485e-01,3.973e-02,2.172e-01,8.104e-02
1684728293,8.933e+01,6.407e-01,5.457e+01,1.332e-01,4.500e-03,9.636e+00,2.407e+01,5.592e-01,5.053e-01,7.341e+00,8.733e+00,3.273e+00,1.923e-02,1.525e+00,5.982e-01,7.401e-01,6.929e-01,4.821e-02,4.108e-01,1.340e-01
1684731893,9.681e+01,8.440e-01,6.041e+01,1.676e-01,4.500e-03,1.023e+01,2.563e+01,7.640e-01,5.169e-01,7.517e+00,8.747e+00,2.916e+00,5.000e-03,1.100e+00,6.464e-01,3.736e-01,6.562e-01,6.792e-02,2.895e-01,1.087e-01
1684735493,6.587e+01,4.012e-01,3.994e+01,1.003e-01,4.500e-03,6.638e+00,1.711e+01,3.006e-01,3.884e-01,5.190e+00,6.086e+00,2.162e+00,5.000e-03,9.108e-01,3.195e-01,3.024e-01,4.120e-01,4.263e-02,1.881e-01,8.474e-02
1684739093,5.670e+01,6.113e-01,3.698e+01,1.239e-01,4.500e-03,6.091e+00,1.602e+01,4.524e-01,3.464e-01,4.711e+00,5.488e+00,1.814e+00,5.000e-03,6.531e-01,3.987e-01,2.289e-01,5.295e-01,3.697e-02,1.793e-01,5.841e-02
1684742693,6.791e+01,6.714e-01,4.190e+01,1.199e-01,4.500e-03,7.105e+00,1.873e+01,4.662e-01,5.306e-01,7.037e+00,8.671e+00,3.421e+00,5.000e-03,1.074e+00,4.766e-01,2.656e-01,6.417e-01,5.217e-02,2.183e-01,7.334e-02
1684746293,6.828e+01,7.420e-01,4.070e+01,1.660e-01,4.500e-03,6.196e+00,1.615e+01,4.743e-01,3.557e-01,4.722e+00,5.413e+00,1.791e+00,1.152e-02,6.828e-01,4.406e-01,2.413e-01,4.780e-01,5.200e-02,1.984e-01,7.156e-02
1684749893,1.228e+02,9.279e-01,7.184e+01,2.038e-01,4.500e-03,1.097e+01,2.868e+01,6.430e-01,6.979e-01,8.839e+00,1.025e+01,3.616e+00,1.418e-02,1.360e+00,7.505e-01,4.319e-01,7.928e-01,8.541e-02,3.494e-01,1.425e-01
1684753493,1.257e+02,1.084e+00,8.921e+01,2.546e-01,1.680e-02,1.518e+01,3.993e+01,6.519e-01,7.419e-01,1.188e+01,1.336e+01,4.020e+00,1.407e-02,1.328e+00,8.104e-01,3.817e-01,8.026e-01,7.109e-02,2.717e-01,1.014e-01
1684757093,2.171e+02,1.196e+00,1.414e+02,2.701e-01,4.500e-03,2.435e+01,6.225e+01,1.137e+00,1.291e+00,1.955e+01,2.262e+01,7.145e+00,1.487e-02,2.362e+00,1.207e+00,7.167e-01,1.229e+00,1.071e-01,4.900e-01,2.191e-01
1684760693,2.194e+02,1.302e+00,1.485e+02,2.821e-01,1.699e-02,2.664e+01,6.630e+01,1.420e+00,1.308e+00,2.059e+01,2.325e+01,7.261e+00,1.727e-02,2.470e+00,1.175e+00,7.823e-01,1.330e+00,1.150e-01,5.840e-01,2.635e-01
1684764293,1.187e+02,1.021e+00,7.950e+01,2.138e-01,4.500e-03,1.314e+01,3.376e+01,9.282e-01,7.602e-01,1.005e+01,1.210e+01,4.837e+00,5.000e-03,1.956e+00,7.673e-01,5.566e-01,8.012e-01,5.435e-02,2.833e-01,1.057e-01
1684767893,4.483e+01,4.361e-01,2.922e+01,7.466e-02,4.500e-03,4.974e+00,1.352e+01,3.992e-01,3.071e-01,4.072e+00,4.868e+00,1.624e+00,5.000e-03,6.067e-01,3.329e-01,2.011e-01,3.230e-01,3.139e-02,1.145e-01,4.206e-02
1684771493,4.394e+01,5.484e-01,2.794e+01,1.014e-01,4.500e-03,4.765e+00,1.293e+01,4.890e-01,3.793e-01,4.202e+00,5.233e+00,2.728e+00,5.000e-03,1.396e+00,4.728e-01,4.090e-01,5.500e-01,3.460e-02,1.773e-01,5.775e-02
1684778693,4.516e+01,4.324e-01,2.930e+01,8.995e-02,4.500e-03,4.770e+00,1.254e+01,3.735e-01,2.412e-01,3.524e+00,4.115e+00,1.329e+00,5.000e-03,4.800e-01,2.820e-01,1.496e-01,2.561e-01,2.502e-02,6.013e-02,2.760e-02
1684782293,3.156e+01,3.205e-01,1.908e+01,6.608e-02,4.500e-03,3.031e+00,7.848e+00,3.222e-01,1.530e-01,2.178e+00,2.507e+00,8.159e-01,5.000e-03,3.269e-01,2.153e-01,1.050e-01,1.984e-01,2.432e-02,5.000e-03,2.638e-02
1684785893,3.265e+01,2.481e-01,1.753e+01,6.155e-02,4.500e-03,2.717e+00,6.728e+00,2.476e-01,1.157e-01,1.819e+00,2.024e+00,6.155e-01,5.000e-03,2.418e-01,1.691e-01,8.537e-02,1.575e-01,1.187e-02,4.237e-02,4.500e-03
1684789493,3.368e+01,3.905e-01,1.960e+01,7.581e-02,4.500e-03,3.411e+00,8.950e+00,3.820e-01,2.029e-01,2.739e+00,3.401e+00,1.308e+00,5.000e-03,5.714e-01,2.755e-01,2.205e-01,3.174e-01,2.841e-02,9.454e-02,3.256e-02
1684793093,2.548e+01,4.151e-01,1.399e+01,1.090e-01,4.500e-03,2.324e+00,5.805e+00,2.482e-01,1.389e-01,1.748e+00,2.121e+00,8.035e-01,1.342e-02,3.899e-01,1.998e-01,1.957e-01,2.657e-01,3.427e-02,1.239e-01,5.519e-02
1684796693,1.899e+01,2.805e-01,1.109e+01,6.706e-02,4.500e-03,1.963e+00,4.937e+00,2.269e-01,1.283e-01,1.643e+00,1.893e+00,7.179e-01,2.693e-02,3.021e-01,1.933e-01,1.366e-01,2.361e-01,2.819e-02,1.121e-01,4.194e-02
1684800293,2.536e+01,2.887e-01,1.508e+01,6.033e-02,4.500e-03,2.347e+00,6.316e+00,4.083e-01,1.686e-01,1.801e+00,2.272e+00,9.134e-01,5.000e-03,4.285e-01,1.849e-01,1.835e-01,2.454e-01,1.310e-02,8.721e-02,3.378e-02
1684803893,1.469e+01,2.907e-01,9.288e+00,6.522e-02,4.500e-03,1.674e+00,4.279e+00,2.758e-01,1.154e-01,1.392e+00,1.680e+00,6.310e-01,1.175e-02,2.691e-01,1.227e-01,1.153e-01,1.776e-01,1.953e-02,6.847e-02,2.365e-02
1684807493,3.160e+01,5.473e-01,1.798e+01,1.364e-01,4.500e-03,2.886e+00,7.261e+00,4.056e-01,1.674e-01,2.165e+00,2.519e+00,8.938e-01,1.899e-02,3.799e-01,2.281e-01,1.479e-01,2.908e-01,3.199e-02,1.181e-01,4.925e-02
1684811093,6.231e+01,4.162e-01,4.206e+01,8.750e-02,4.500e-03,7.560e+00,1.904e+01,3.741e-01,3.726e-01,5.060e+00,5.734e+00,1.528e+00,5.000e-03,5.084e-01,9.264e-01,1.968e-01,5.902e-01,2.448e-02,1.481e-01,3.877e-02
1684814693,4.342e+01,2.606e-01,2.458e+01,6.967e-02,4.500e-03,3.729e+00,9.069e+00,2.760e-01,1.476e-01,2.302e+00,2.638e+00,7.351e-01,5.000e-03,2.535e-01,1.054e-01,1.149e-01,2.263e-01,3.559e-02,1.060e-01,5.322e-02
1684825493,1.292e+02,1.074e+00,7.366e+01,2.525e-01,1.474e-02,1.177e+01,2.984e+01,5.613e-01,6.341e-01,9.107e+00,1.070e+01,3.744e+00,5.000e-03,1.491e+00,9.005e-01,5.265e-01,9.150e-01,7.711e-02,3.586e-01,1.184e-01
1684829093,2.068e+02,1.257e+00,1.202e+02,2.520e-01,4.500e-03,1.918e+01,4.731e+01,1.087e+00,8.810e-01,1.340e+01,1.580e+01,5.308e+00,5.000e-03,1.934e+00,8.218e-01,6.416e-01,9.328e-01,1.004e-01,4.975e-01,2.127e-01
1684832693,1.951e+02,1.491e+00,1.217e+02,3.224e-01,1.484e-02,2.144e+01,5.498e+01,9.843e-01,1.178e+00,1.770e+01,2.104e+01,7.020e+00,5.000e-03,2.421e+00,1.198e+00,7.249e-01,1.130e+00,8.935e-02,4.762e-01,1.644e-01
1684836293,2.056e+02,1.735e+00,1.366e+02,3.759e-01,2.210e-02,2.437e+01,6.076e+01,1.164e+00,1.174e+00,1.847e+01,2.139e+01,7.076e+00,1.191e-02,2.540e+00,1.164e+00,7.834e-01,1.265e+00,1.172e-01,5.729e-01,2.034e-01
1684839893,2.069e+02,2.010e+00,1.403e+02,4.281e-01,3.449e-02,2.494e+01,6.178e+01,1.403e+00,1.252e+00,1.909e+01,2.182e+01,7.222e+00,2.185e-02,2.599e+00,1.435e+00,7.882e-01,1.521e+00,1.586e-01,6.842e-01,2.598e-01
1684843493,2.169e+02,1.703e+00,1.413e+02,3.667e-01,3.051e-02,2.586e+01,6.668e+01,1.221e+00,2.085e+00,2.594e+01,3.415e+01,1.804e+01,1.897e-02,7.486e+00,2.390e+00,1.585e+00,2.936e+00,2.827e-01,1.033e+00,4.273e-01
1684847093,1.331e+02,1.303e+00,7.840e+01,2.865e-01,2.426e-02,1.446e+01,3.612e+01,9.197e-01,8.890e-01,1.195e+01,1.356e+01,4.818e+00,1.335e-02,1.906e+00,1.556e+00,6.654e-01,1.489e+00,1.648e-01,5.973e-01,2.237e-01
1684850693,1.566e+02,1.599e+00,9.514e+01,3.376e-01,2.147e-02,1.643e+01,4.221e+01,1.574e+00,1.028e+00,1.362e+01,1.555e+01,5.322e+00,5.000e-03,2.439e+00,1.972e+00,7.057e-01,1.716e+00,1.932e-01,6.524e-01,2.473e-01
1684854293,1.346e+02,1.351e+00,9.102e+01,2.683e-01,4.500e-03,1.532e+01,3.873e+01,8.839e-01,7.214e-01,1.128e+01,1.283e+01,4.140e+00,5.000e-03,1.491e+00,9.076e-01,4.772e-01,8.822e-01,8.309e-02,3.192e-01,1.131e-01
1684857893,9.270e+01,9.688e-01,6.180e+01,1.956e-01,4.500e-03,1.064e+01,2.678e+01,6.869e-01,5.117e-01,8.012e+00,9.000e+00,2.718e+00,5.000e-03,9.421e-01,6.676e-01,3.011e-01,6.040e-01,5.928e-02,2.142e-01,8.829e-02
1684861493,7.816e+01,9.552e-01,5.080e+01,1.872e-01,4.500e-03,8.810e+00,2.213e+01,6.589e-01,4.436e-01,6.828e+00,7.764e+00,2.443e+00,5.000e-03,8.630e-01,6.244e-01,2.830e-01,5.771e-01,5.483e-02,1.875e-01,7.848e-02
1684865093,5.744e+01,5.962e-01,3.579e+01,9.415e-02,4.500e-03,6.003e+00,1.498e+01,4.922e-01,2.821e-01,4.228e+00,4.835e+00,1.484e+00,5.000e-03,5.161e-01,4.221e-01,1.671e-01,3.450e-01,3.597e-02,8.815e-02,4.419e-02
1684868693,3.720e+01,3.715e-01,2.240e+01,7.281e-02,4.500e-03,3.780e+00,9.335e+00,3.346e-01,1.724e-01,2.582e+00,2.964e+00,9.151e-01,5.000e-03,3.174e-01,2.894e-01,1.068e-01,2.320e-01,2.090e-02,4.445e-02,1.345e-02
1684872293,1.223e+01,1.263e-01,6.879e+00,3.187e-02,4.500e-03,1.258e+00,2.981e+00,1.707e-01,6.630e-02,8.616e-01,1.020e+00,3.323e-01,5.000e-03,1.193e-01,1.125e-01,4.544e-02,1.017e-01,4.500e-03,5.000e-03,4.500e-03
1684875893,1.035e+01,1.103e-01,5.381e+00,2.676e-02,4.500e-03,1.029e+00,2.522e+00,1.433e-01,4.558e-02,7.876e-01,8.298e-01,2.770e-01,5.000e-03,1.086e-01,7.967e-02,4.459e-02,9.550e-02,4.500e-03,5.000e-03,4.500e-03
1684879493,7.002e+00,9.663e-02,3.759e+00,2.628e-02,4.500e-03,7.597e-01,1.730e+00,1.355e-01,4.340e-02,5.634e-01,6.360e-01,2.224e-01,5.000e-03,8.917e-02,7.668e-02,4.311e-02,8.893e-02,4.500e-03,5.000e-03,4.500e-03
1684883093,1.015e+01,1.382e-01,6.071e+00,3.983e-02,4.500e-03,1.147e+00,2.729e+00,1.538e-01,7.105e-02,8.293e-01,9.903e-01,3.593e-01,5.000e-03,1.448e-01,8.489e-02,5.641e-02,1.239e-01,4.500e-03,5.000e-03,4.500e-03
1684897493,1.879e+02,5.613e-01,1.255e+02,1.534e-01,1.659e-02,1.953e+01,4.978e+01,5.233e-01,9.103e-01,1.342e+01,1.450e+01,3.950e+00,1.240e-01,1.292e+00,9.199e-01,4.274e-01,9.045e-01,1.066e-01,3.738e-01,1.299e-01
1684901093,1.869e+02,7.366e-01,1.349e+02,2.000e-01,4.500e-03,2.209e+01,5.697e+01,6.999e-01,1.219e+00,1.660e+01,1.882e+01,6.055e+00,1.253e-01,2.227e+00,1.294e+00,7.366e-01,1.400e+00,1.384e-01,5.113e-01,1.878e-01
1684904693,2.273e+02,9.716e-01,1.838e+02,2.480e-01,1.505e-02,3.607e+01,9.582e+01,9.392e-01,1.927e+00,2.920e+01,3.352e+01,1.049e+01,2.534e-02,3.481e+00,1.951e+00,9.721e-01,1.743e+00,1.283e-01,5.913e-01,1.969e-01
1684908293,2.770e+02,1.296e+00,2.042e+02,2.767e-01,1.472e-02,3.815e+01,9.794e+01,1.110e+00,1.873e+00,2.834e+01,3.183e+01,1.004e+01,5.000e-03,3.385e+00,2.096e+00,9.565e-01,1.821e+00,1.215e-01,6.166e-01,2.172e-01
1684911893,2.003e+02,7.354e-01,1.404e+02,1.934e-01,4.500e-03,2.216e+01,5.900e+01,9.615e-01,1.362e+00,1.785e+01,1.996e+01,6.700e+00,5.000e-03,2.425e+00,1.748e+00,8.404e-01,1.839e+00,2.385e-01,6.656e-01,2.585e-01
1684915493,1.411e+02,4.024e-01,8.887e+01,1.052e-01,4.500e-03,1.249e+01,3.440e+01,4.740e-01,8.315e-01,9.436e+00,1.024e+01,2.936e+00,5.000e-03,9.926e-01,1.044e+00,3.397e-01,8.501e-01,9.792e-02,2.315e-01,7.703e-02
1684919093,7.718e+01,4.213e-01,5.842e+01,8.558e-02,4.500e-03,7.788e+00,2.445e+01,5.528e-01,7.313e-01,6.688e+00,7.597e+00,2.645e+00,1.203e-02,1.087e+00,6.083e-01,3.661e-01,6.703e-01,7.832e-02,2.069e-01,7.435e-02
1684922693,8.736e+01,4.534e-01,6.310e+01,1.092e-01,4.500e-03,9.257e+00,2.687e+01,4.459e-01,7.405e-01,7.925e+00,8.770e+00,2.548e+00,5.000e-03,8.676e-01,7.353e-01,3.021e-01,6.796e-01,7.487e-02,1.964e-01,7.661e-02
1684926293,9.430e+01,6.417e-01,6.415e+01,1.562e-01,4.500e-03,9.292e+00,2.608e+01,4.732e-01,6.727e-01,7.415e+00,8.136e+00,2.468e+00,5.000e-03,9.263e-01,6.572e-01,3.682e-01,6.838e-01,8.411e-02,2.591e-01,1.090e-01
1684929893,1.759e+02,1.010e+00,1.101e+02,2.548e-01,1.876e-02,1.708e+01,4.847e+01,8.588e-01,1.408e+00,1.599e+01,1.913e+01,7.032e+00,1.540e-02,2.445e+00,1.386e+00,7.622e-01,1.465e+00,1.642e-01,5.695e-01,2.257e-01
1684933493,7.993e+01,9.615e-01,5.671e+01,1.988e-01,1.789e-02,8.703e+00,2.339e+01,6.229e-01,5.987e-01,6.712e+00,7.070e+00,2.175e+00,1.210e-02,8.258e-01,7.075e-01,3.144e-01,7.082e-01,1.020e-01,2.675e-01,1.219e-01
1684937093,5.868e+01,9.609e+00,4.188e+01,5.127e+00,7.060e-01,6.190e+00,1.775e+01,2.173e+00,4.769e-01,4.943e+00,5.916e+00,1.887e+00,1.639e-01,8.836e-01,4.332e+00,4.405e-01,2.024e+00,9.374e-01,3.843e-01,1.991e-01
1684940693,4.621e+01,4.608e-01,3.234e+01,1.059e-01,4.500e-03,4.680e+00,1.346e+01,3.703e-01,3.562e-01,3.769e+00,4.131e+00,1.289e+00,1.291e-02,5.016e-01,5.303e-01,1.901e-01,4.579e-01,6.278e-02,1.164e-01,4.433e-02
1684944293,3.708e+01,3.765e-01,2.470e+01,7.288e-02,4.500e-03,3.581e+00,1.008e+01,3.125e-01,2.459e-01,2.744e+00,3.020e+00,9.222e-01,5.000e-03,3.475e-01,3.671e-01,1.261e-01,2.920e-01,3.690e-02,6.207e-02,2.451e-02
1684947893,3.580e+01,3.625e-01,2.369e+01,6.852e-02,4.500e-03,3.455e+00,9.390e+00,3.159e-01,2.086e-01,2.519e+00,2.702e+00,7.924e-01,5.000e-03,2.908e-01,3.503e-01,1.017e-01,2.523e-01,3.000e-02,3.851e-02,1.300e-02
